"TIENDA_ID","PLAZA_CVE","NIVELSOCIOECONOMICO_DES","ENTORNO_DES","MTS2VENTAS_NUM","PUERTASREFRIG_NUM","CAJONESESTACIONAMIENTO_NUM","LATITUD_NUM","LONGITUD_NUM","SEGMENTO_MAESTRO_DESC","LID_UBICACION_TIENDA","DATASET","direccion","codigo_postal","estado","X","min_mes","max_mes","min","max","prom","desvstd","skewness","kurtosis","q1","q10","q25","q50","q75","q90","q99","Meta_venta","ratio","exito"
95,6,"C","Hogar",107.87,12,11,24.86121,-99.5874,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Rosal, Jardines de Linares, Linares, Nuevo León, 67700, México",67700,"Nuevo León",94,202301,202412,491270.26,1430731.42,1150385.64809524,204899.814803206,-1.5600724569207,4.51157914487693,579399.446,970007.93,1075018.12,1201163.12,1251469.55,1405751.55,1428921.226,490000,2.34772581243926,1
94,6,"C","Hogar",124.93,13,11,25.2663,-100.00712,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Calle Simón Bolívar, Buena Vista, Allende, Nuevo León, 67350, México",67350,"Nuevo León",93,202301,202412,586674.86,1702959.63,1254293.29428571,289148.446270122,-0.267660593513763,-0.16138139265866,650825.832,917283.33,1080369.34,1198188.92,1461495.85,1660267.85,1696123.458,490000,2.55978223323615,1
93,6,"C","Receso",92.17,11,6,25.61114,-100.04841,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Pemex, Carretera Juárez-Cadereyta, Los Álamos, Cadereyta Jiménez, Nuevo León, 67480, México",67480,"Nuevo León",92,202301,202412,260294.17,1003134.76,683714.37,189529.750549945,0.21277707663073,0.264548644944546,305113.668,525301.36,578110.09,635781.45,770845.97,989972.94,1002966.976,516000,1.32502784883721,1
92,6,"B","Receso",121.2,12,11,25.28406,-100.01023,"Parada Técnica","UT_DENSIDAD","TRAIN","Oxxo, Calle Zuazua, Allende, Nuevo León, 67350, México",67350,"Nuevo León",91,202301,202412,673454.51,1984430.04,1656305.85857143,282477.342468093,-2.10510646704637,6.80889205970636,824579.994,1450117.09,1541307.19,1687969.03,1823506.85,1934008.14,1976239.348,516000,3.20989507475083,1
627,6,"C","Hogar",0,0,0,25.37624,-100.11082,"Hogar Reunión","UT_DENSIDAD","TRAIN","Carretera Nacional, El Cercado, Santiago, Nuevo León, 67320, México",67320,"Nuevo León",626,202301,202412,293216.86,982318.83,748538.58047619,139947.892925154,-1.45015708985317,5.0300333614455,358697.832,648186.83,703783.36,744572.42,802400.71,897612.92,972145.46,490000,1.52762975607386,1
91,6,"C","Hogar",126.7,11,11,24.86346,-99.52436,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Álvaro Obregón, El Limón, Congregación La Petaca, Linares, Nuevo León, 67755, México",67755,"Nuevo León",90,202301,202412,513721.77,1355298.35,1130622.99142857,202692.588642211,-1.36149147813653,3.01234798948745,590520.048,907859.91,1047539.28,1153331.65,1321850.45,1340773.15,1354614.712,490000,2.30739386005831,1
282,6,"BC","Receso",114,13,0,24.85018,-99.5719,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Libramiento Monterrey - Ciudad Victoria, Linares, Nuevo León, 67740, México",67740,"Nuevo León",281,202301,202412,522361.62,1575246.83,1199330.67142857,232095.083375607,-1.05272861431255,2.26841314707171,613558.974,987860.26,1038209.18,1227768.82,1370551.66,1408821.99,1550374.396,516000,2.3242842469546,1
58,6,"C","Receso",83.65,12,2,25.1883,-99.83526,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Querétaro, Montemorelos, Nuevo León, 67530, México",67530,"Nuevo León",57,202301,202412,271859.06,759224.39,601110.673809524,115398.51049246,-1.00594372093725,1.95088055664725,310450.994,476359.02,557217.05,597731.05,683389.01,739985.98,757037.494,516000,1.16494316629753,1
57,6,"C","Receso",122.02,12,11,25.24865,-99.97038,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Nacional, Canoas (Los Reyes), Canoas, Montemorelos, Nuevo León, México",NA,"Nuevo León",56,202301,202412,339839.19,1628175.46,1027461.36666667,289898.417832429,-0.149388923331765,0.526928759409075,414208.932,759020.84,826454.06,980353.08,1193576.49,1349999.08,1584433.638,516000,1.99120419896641,1
31,6,"C","Hogar",112,9,0,25.29708,-100.02935,"Hogar Reunión","UT_DENSIDAD","TRAIN","Bernardino Cavazos Salazar, Bernardo Flores, Allende, Nuevo León, 67350, México",67350,"Nuevo León",30,202301,202412,75072.33,1764218.17,1331902.53714286,466802.126352581,-1.91151992771244,2.93687816912851,99019.186,618198.66,1325925.07,1491090.56,1573869.79,1686875.76,1756498.164,490000,2.71816844314869,1
55,6,"C","Base",115.53,12,10,25.47078,-100.17538,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Miguel Hidalgo y Costilla, Los Rodriguez, Santiago, Nuevo León, 67303, México",67303,"Nuevo León",54,202301,202412,585277.51,1892206.26,1427566.84857143,272376.015077537,-1.37870001607067,3.68036098665836,686038.824,1153627.24,1325507.38,1462618.9,1593403.69,1667653.54,1855124.984,480000,2.97409760119048,1
54,6,"CD","Base",121.5,12,9,25.18022,-99.83248,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ladrillera, Montemorelos, Nuevo León, 67530, México",67530,"Nuevo León",53,202301,202412,1783.14,1242002.54,946547.29,319954.615788849,-1.97155541046106,3.49434566961493,55735.716,455471.89,944879.81,1047930.27,1136930.38,1187453.76,1237254.872,480000,1.97197352083333,1
53,6,"C","Receso",103.21,12,10,25.15216,-99.84832,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Nacional, Cuatro Caminos, Montemorelos, Nuevo León, 67530, México",67530,"Nuevo León",52,202301,202412,108562.62,1702185.77,1083884.3395,396927.847587118,-1.05560392616232,0.952506907739488,164765.6175,407289.576,959688.865,1150076.855,1342430.5525,1434440.199,1662146.139,516000,2.10055104554264,1
33,6,"C","Base",123.53,10,5,25.25546,-99.68657,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN","Calle Ignacio Zaragoza, La Granja, General Terán, Nuevo León, México",NA,"Nuevo León",32,202301,202412,122297.05,1787332.01,1302902.42095238,433549.132784008,-1.91410737911089,3.07337527569546,148558.034,642202.9,1286754.33,1429517.1,1562754.87,1585752.85,1759894.176,480000,2.71438004365079,1
34,6,"C","Base",116,10,0,25.28155,-100.0205,"Clásico","UT_DENSIDAD","TRAIN","Calle Venustiano Carranza, Centro, Allende, Nuevo León, 67350, México",67350,"Nuevo León",33,202301,202412,521632.16,1289043.35,1041071.16095238,177836.99000354,-1.20934500361907,2.32814745596515,578896.58,830522.27,969090.24,1053099.68,1190658.95,1214105.72,1278574.836,480000,2.16889825198413,1
35,6,"C","Receso",96,10,0,24.8626,-99.57939,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Libramiento Monterrey - Ciudad Victoria, Linares, Nuevo León, 67700, México",67700,"Nuevo León",34,202301,202412,18099.17,1259831.07,752889.855714286,325429.487307233,-0.852946902390822,0.721740606555261,28173.264,274510.19,672938.52,789970.63,982740.51,1040310.58,1253678.618,516000,1.45908886766334,1
51,6,"D","Base",110.27,12,6,24.85599,-99.53781,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Calle Adolfo Prieto, Congregación La Petaca, Linares, Nuevo León, 67755, México",67755,"Nuevo León",50,202301,202412,182521.22,1775387.75,1283812.15952381,412970.962099482,-1.45033178382565,2.01665507076506,231797.098,621877.08,1234003.73,1340662.23,1536941.53,1759246.87,1774227.842,480000,2.6746086656746,1
59,6,"CD","Base",142.67,12,10,25.25199,-99.70225,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Carretera Montemorelos-China, General Terán, Nuevo León, México",NA,"Nuevo León",58,202301,202412,386768.03,1362958.51,1044043.11047619,211856.393095825,-1.29606471916388,3.56465835051529,475889.062,893520.28,933517.78,1033813.14,1197773.59,1283563.78,1347917.964,480000,2.17508981349206,1
36,6,"C","Hogar",109.93,12,5,25.1755,-99.83795,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Níspero, Montemorelos, Nuevo León, 67530, México",67530,"Nuevo León",35,202301,202412,554099.15,1509912.56,1209474.77,208664.742715584,-1.54704608152295,3.7639553413315,639739.146,987016.47,1134595.47,1252051.82,1335980.47,1397902.73,1490270.94,490000,2.46831585714286,1
49,6,"C","Receso",109,10,0,25.39686,-100.13477,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Cola De Caballo, Melchor Ocampo, El Cercado, Santiago, Nuevo León, 67320, México",67320,"Nuevo León",48,202301,202412,710525.58,2150577.16,1663235.14285714,322276.157464169,-1.11695160649284,2.47951899335546,838034.026,1398940.73,1443239.23,1661527.5,1905448.52,1973864.96,2130034.852,516000,3.22332392026578,1
618,6,"C","Base",0,0,0,25.56061,-100.00581,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle 20 de Noviembre, Don Gregorio, Cadereyta Jiménez, Nuevo León, 67450, México",67450,"Nuevo León",617,202301,202412,275649.42,1043266.47,724246.984761905,183662.556989466,-0.305910336544897,0.16659346420413,330442.192,572787.91,604568.02,666056.43,886108.56,941477.27,1026351.996,480000,1.50884788492063,1
48,6,"C","Hogar",99.74,12,6,25.19349,-99.83942,"Parada Técnica","UT_GAS_URBANA","TRAIN","Calle Matamoros, Barrio Matamoros, Mexiquito, Montemorelos, Nuevo León, 67530, México",67530,"Nuevo León",47,202301,202412,448557.54,1548487.34,1124838.09285714,227508.725884636,-0.757555860933861,3.35959190369803,545873.274,976371.4,1026005.71,1097925.08,1242179.38,1411977.29,1539893.284,490000,2.29558794460641,1
47,6,"C","Hogar",79.57,12,6,24.86497,-99.561,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN","Calzada Modesto Galván Cantú, Modesto Galván Cantú, Linares, Nuevo León, 67740, México",67740,"Nuevo León",46,202301,202412,362662.95,1103293.56,866835.086190476,155901.945787642,-1.56586839763402,4.56387753596709,435471.406,748537.2,784600.57,912023.77,978190.97,1009408.87,1092158.012,490000,1.76905119630709,1
46,6,"C","Hogar",106.51,12,11,25.58484,-99.98952,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Calle José María Morelos Y Pavón, Centro, Cadereyta Jiménez, Nuevo León, 67450, México",67450,"Nuevo León",45,202301,202412,400945.38,1075574.62,840362.072380952,147267.374362171,-1.14588393834797,2.98586479527492,452966.46,674463.62,784217.72,866529.21,897524.61,1008473.9,1070030.752,490000,1.71502463751215,1
615,6,"C","Base",0,0,0,25.19016,-99.83539,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Cuauhtémoc, Del Maestro, Montemorelos, Nuevo León, 67530, México",67530,"Nuevo León",614,202301,202412,292377.28,822388.82,651557.820476191,115575.104723141,-1.3458766304551,3.62211985640932,338697.692,565393.92,596270.5,659354.31,725699.27,777977.12,817266.334,480000,1.35741212599206,1
38,6,"C","Receso",105.05,12,12,25.6076,-99.64965,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Monterrey-Reynosa, Los Ramones, Nuevo León, México",NA,"Nuevo León",37,202301,202412,245778.1,1330758.41,803208.227619048,268218.80881701,0.412490052852625,0.0339476075330918,312534.42,612001.12,646344.99,686709.48,930324.49,1222890.3,1311827.164,516000,1.55660509228498,1
42,6,"D","Hogar",92.84,12,7,25.57826,-100.02549,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Puerto San Jorge, Cadereyta Jiménez, Nuevo León, 67480, México",67480,"Nuevo León",41,202301,202412,201053.9,1034696.93,754839.523333333,229662.095626557,-1.4855388870906,1.51111610117332,207784.568,347814.6,723721.13,838637.04,886666.7,940327.13,1020429.618,490000,1.54048882312925,1
41,6,"C","Base",83.13,12,4,25.45995,-99.99653,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Entrada Trancas-San Juan, Hacienda Palmitos, Cadereyta Jiménez, Nuevo León, México",NA,"Nuevo León",40,202301,202412,333546.5,1405913.72,968375.353333333,263286.551199228,-0.282385741427067,0.151459689056415,404702.8,750878.11,793458.71,971565.9,1161275.69,1293806.93,1397527.84,480000,2.01744865277778,1
39,6,"C","Receso",91.34,12,7,25.71129,-99.25392,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Arroyo Mohínos, China, Nuevo León, México",NA,"Nuevo León",38,202301,202412,31623.12,975567.44,710317.21047619,229742.713433689,-1.62903378749168,3.19910674177696,73990.448,512427.67,643368.73,747287,861915.31,929115.45,975199.542,516000,1.37658374123293,1
71,6,"C","Base",100.28,13,10,25.58097,-100.00314,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle 20 de Noviembre, Centro, Cadereyta Jiménez, Nuevo León, 67450, México",67450,"Nuevo León",70,202301,202412,286157.39,832598.47,640629.725714286,119397.830826775,-1.07533997901599,2.7365174251303,330493.192,535685.1,571407.47,643077.33,742969.13,766174.9,824249.676,480000,1.33464526190476,1
23,6,"C","Receso",95,10,0,24.88103,-99.58133,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Industria Alimenticia, Linares, Nuevo León, 67700, México",67700,"Nuevo León",22,202301,202412,387128.57,1135470.32,888835.69952381,148230.380689627,-1.79116584344708,6.09417405494641,465473.034,802937.37,818544.77,904172.45,972975.26,1020834.62,1117144.982,516000,1.7225498052787,1
77,6,"C","Hogar",108.36,13,10,25.22275,-99.93358,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Carretera Nacional, El Blanquillo Viejo, Congregación Calles, Montemorelos, Nuevo León, México",NA,"Nuevo León",76,202301,202412,436671.79,1724909.9,1247707.04238095,312795.597810916,-0.581820759967916,0.676772852767169,532168.512,927643.55,1070862.8,1228253.09,1518731.8,1622861.67,1716977.452,490000,2.54634090281827,1
605,6,"C","Base",0,0,0,25.28028,-99.97056,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ventura Valdéz, Jáuregui, Allende, Nuevo León, 67350, México",67350,"Nuevo León",604,202301,202412,360322.47,1377484.17,978972.802380952,274113.214568429,-0.244678306698016,-0.474213344510108,420393.59,742823.62,780995.73,961832.77,1197197.13,1331150.3,1373654.576,480000,2.03952667162698,1
75,6,"C","Receso",104.8,13,6,24.86431,-99.57059,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Emilio Carranza, Barrio Alamedas, Linares, Nuevo León, 67700, México",67700,"Nuevo León",74,202301,202412,679210.83,1757982.35,1422630.50809524,218614.741629343,-1.86288061798176,6.18836688062818,787387.912,1268615.15,1359430.6,1423657.24,1560011.85,1642384.68,1738736.992,516000,2.75703586840162,1
24,6,"BC","Receso",93,10,0,25.18881,-99.82257,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ignacio Zaragoza, Montemorelos, Nuevo León, 67540, México",67540,"Nuevo León",23,202301,202412,329683.24,798602.88,649247.287619048,108618.897904769,-1.28518143248853,2.39412850253315,363762.352,544685.85,591039.15,674051.5,724207.61,748635.5,793893.21,516000,1.25823117755629,1
25,6,"C","Base",95,10,0,25.18958,-99.85066,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Libramiento de Montemorelos, El Saucito, El Desagüe, Montemorelos, Nuevo León, 67500, México",67500,"Nuevo León",24,202301,202412,45072.36,1784095.73,1087750.11428571,404273.597994617,-1.05151850641804,1.52897097138497,103421.248,448823.15,1001548.24,1154108.52,1298720.99,1466948.58,1737791.162,480000,2.26614607142857,1
74,6,"C","Base",102.85,13,9,25.58452,-100.00093,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Escobedo, Centro, Cadereyta Jiménez, Nuevo León, 67450, México",67450,"Nuevo León",73,202301,202412,4361.25,962709.36,689227.779047619,228971.947579351,-2.03629825251236,3.90744844056802,40947.392,370821.1,721086.59,748616.27,807628.92,842872.44,940251.814,480000,1.43589120634921,1
73,6,"C","Base",104.45,13,9,25.59638,-100.02602,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Boulevard Benito Juárez, Cadereyta Jiménez, Nuevo León, 67480, México",67480,"Nuevo León",72,202301,202412,265125.65,1050426.48,735814.722857143,182977.609142641,-0.494781654230303,0.680501589110099,327654.616,581343.41,602406.71,748384.39,840977.35,960588.86,1033408.236,480000,1.53294733928571,1
72,6,"CD","Receso",103.84,13,5,25.60005,-99.99983,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Calle Vicente Guerrero, Ejido Cadereyta, Cadereyta Jiménez, Nuevo León, 67480, México",67480,"Nuevo León",71,202301,202412,721070.08,1830816.6,1468563.31428571,257130.969732944,-1.03782695323155,2.25246583852371,812361.124,1214305.84,1353943.3,1492528.22,1674786.19,1759248.91,1825644.21,516000,2.84605293466224,1
79,6,"CD","Base",106.62,13,10,24.8547,-99.56993,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Avenida General Treviño, Linares, Nuevo León, 67740, México",67740,"Nuevo León",78,202301,202412,548827.82,1638302.07,1319139.00571429,243891.679146003,-1.52969552106087,3.90107644497251,649949.74,1057076.79,1206276.62,1334829.61,1482871.18,1551966.23,1633455.946,480000,2.74820626190476,1
686,6,"C","Hogar",0,0,0,25.54298,-99.84019,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Zaragoza, San Juan, Cadereyta Jiménez, Nuevo León, 67470, México",67470,"Nuevo León",685,202301,202412,441889.14,1607483.19,1232415.57333333,240985.485648551,-1.55109475914514,5.09413832447705,562632.798,1074531.81,1159173.93,1228170.28,1393437.67,1472683.91,1594129.004,490000,2.51513382312925,1
26,6,"C","Base",89,10,0,24.86496,-99.56645,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Miguel Hidalgo Y Costilla, Alvarado, Linares, Nuevo León, 67740, México",67740,"Nuevo León",25,202301,202412,384449.92,1023398.56,830562.861428571,133642.790714932,-1.72417590728374,5.59947004728715,447108.002,740907.48,769781.52,842229.94,885999.73,964856.4,1019835.226,480000,1.73033929464286,1
27,6,"C","Base",101,10,0,25.18924,-99.8317,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ignacio Zaragoza, Montemorelos, Nuevo León, 67540, México",67540,"Nuevo León",26,202301,202412,7584.45,997394.62,722374.242380952,265044.449788954,-1.95696384328976,3.25021804511669,15955.442,369499.25,738667.82,786335.16,867693.02,921238.04,985749.526,480000,1.50494633829365,1
66,6,"C","Hogar",78.81,12,8,25.18693,-99.82255,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Benito Juárez, Montemorelos, Nuevo León, 67540, México",67540,"Nuevo León",65,202301,202412,519982.56,1516654.13,1116364.59857143,178696.78480108,-1.40912319662195,6.67080247403838,614091.352,991310.64,1054397.65,1128140.32,1206057.26,1238218.13,1464058.192,490000,2.27829509912536,1
65,6,"C","Hogar",103.01,12,4,24.8592,-99.55032,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Álamo, Linares, Nuevo León, 67755, México",67755,"Nuevo León",64,202301,202412,793485.38,2247979.14,1790950.77666667,299728.500658839,-1.77703424456365,5.41710345411004,936483.578,1542362.6,1678351.08,1821104.51,1969613.08,2047486.26,2215487.056,490000,3.65500158503401,1
64,6,"C","Receso",105.75,13,4,25.58841,-100.00187,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle 20 de Noviembre, Centro, Cadereyta Jiménez, Nuevo León, 67450, México",67450,"Nuevo León",63,202301,202412,231280.75,720322.77,579757.785714286,102819.692075846,-1.85330824846976,6.03732505821104,282301.768,501065.66,542033.2,594867.73,624932.13,690299.85,717840.19,516000,1.12356160022148,1
277,6,"C","Receso",105.66,12,0,25.27453,-100.01677,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Miguel Hidalgo, Centro, Allende, Nuevo León, 67350, México",67350,"Nuevo León",276,202301,202412,372315.11,1113251.95,866267.217142857,174179.182694425,-0.968181491931221,1.73093427895171,433554.706,707592.59,766396.28,868720.37,1004715.71,1060259.36,1105811.936,516000,1.67881243632337,1
28,6,"CD","Hogar",108,10,0,25.57477,-99.97964,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Trueno, Alberos, Cadereyta Jiménez, Nuevo León, 67450, México",67450,"Nuevo León",27,202301,202412,434895.62,1121121.85,911120.580952381,150398.694900221,-1.53556480313394,4.03446345031949,495102.25,763483.62,839917.06,938696.52,1013319.73,1060314.13,1116671.436,490000,1.85942975704568,1
61,6,"CD","Base",106.78,12,10,25.79335,-99.17981,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Bernardo Reyes, General Bravo, Nuevo León, México",NA,"Nuevo León",60,202301,202412,871234.57,2094254.39,1813008.75047619,254547.559342826,-2.6686248720506,9.49133407964758,1007549.916,1618793.39,1787898.95,1830015.45,1966996.97,1981372.32,2093433.288,480000,3.77710156349206,1
29,6,"C","Receso",95,10,0,25.19407,-99.83954,"Oficinistas","UT_DENSIDAD","TRAIN","Oxxo, Camino Al Vapor, Montemorelos, Nuevo León, 67510, México",67510,"Nuevo León",28,202301,202412,26.9,878187.46,601288.098571429,240802.156047086,-1.27575676680451,0.99279680757012,19603.036,294367.48,505384.77,672423.26,778436.79,817007.81,867840.046,516000,1.16528701273533,1
852,6,"C","Hogar",0,0,0,25.60786,-100.05789,"Hogar Reunión","UT_DENSIDAD","TRAIN","Santa Anita, Cadereyta Jiménez, Nuevo León, 67262, México",67262,"Nuevo León",850,202406,202412,145651.5,553167.31,359996.01,184979.800253922,-0.213636648331684,-2.96656651462729,149462.3655,183760.155,240923.1375,370582.615,489655.4875,527762.581,550626.8371,490000,0.734685734693878,0
837,6,"C","Peatonal",56.2,10,0,25.59165,-100.00124,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Boulevard Benito Juárez, Centro, Cadereyta Jiménez, Nuevo León, 67450, México",67450,"Nuevo León",835,202310,202412,1348.6,691386.68,450537.383333333,204407.27528789,-0.827347613514392,0.658654626778803,28350.3902,250199.556,371670.0675,448643.655,613840.2975,680706.996,690473.493,420000,1.07270805555556,1
838,6,"C","Base",0,0,0,24.86658,-99.57686,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Belisario Domínguez, Alejandro Cano, Linares, Nuevo León, 67700, México",67700,"Nuevo León",836,202311,202412,21386.9,1046608.36,694634.538181818,291246.282110578,-1.36970974174456,1.96744320558094,54135.663,348874.53,620516.325,818645.2,845912.03,947245.79,1036672.103,480000,1.44715528787879,1
218,6,"BC","Hogar",128.5,12,0,25.43097,-100.15274,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle 21 de Marzo, Valle de Santa Rosalía, Los Cavazos, Santiago, Nuevo León, 67300, México",67300,"Nuevo León",217,202301,202412,948006.96,2922760.61,2278412.18761905,428774.730978637,-1.35177491655332,3.50116666029759,1132023.422,1888282.3,2036739.75,2262803.8,2578559.96,2705464.76,2885867.772,490000,4.64982079105928,1
523,6,"C","Base",0,13,0,25.70674,-99.23637,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle Francisco I. Madero, China, Nuevo León, México",NA,"Nuevo León",522,202301,202412,422018.27,1381891.41,1057387.98333333,212185.17054165,-1.04750860052543,2.97005341580685,508422.642,870549.93,942297.64,1065944.05,1152884.56,1344180.45,1375957.556,480000,2.20289163194444,1
522,6,"B","Receso",0,13,0,25.81395,-99.16855,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Autopista de Peaje Reynosa-Monterrey, Conferín Arizpe, General Bravo, Nuevo León, México",NA,"Nuevo León",521,202301,202412,710753.55,1636952.9,1381197.47190476,209317.490560994,-1.64986730999883,4.24131442156295,797886.798,1181272.97,1313036.56,1416988.47,1534761.27,1586327.15,1633953.7,516000,2.67673928663714,1
843,6,"C","Base",0,0,0,25.29304,-100.01274,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Hermanos Raúl Y Fortino De La Garza Cavazos, Allende, Nuevo León, 67350, México",67350,"Nuevo León",841,202406,202412,63314.69,868354.56,460413.955,329973.324474022,0.0970304107264702,1.27898003446221,74007.563,170243.42,330636.515,454993.285,584770.725,754921.026,857011.2066,480000,0.959195739583333,0
844,6,"C","Hogar",0,0,0,25.6201,-100.0489,"Hogar Reunión","UT_DENSIDAD","TRAIN","Palmanova, Cadereyta Jiménez, Nuevo León, 67262, México",67262,"Nuevo León",842,202311,202412,33555.98,896019.58,590679.1,252103.125061811,-1.0156970307254,1.07699217789433,65099.284,348989.02,471211.6,602754.92,782096.38,826100.03,889027.625,490000,1.20546755102041,1
521,6,"B","Receso",0,13,0,25.81326,-99.16838,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Autopista de Peaje Monterrey-Reynosa, Conferín Arizpe, General Bravo, Nuevo León, México",NA,"Nuevo León",520,202301,202412,669044.33,1577826.37,1374806.56333333,199557.258527404,-2.29509849131055,7.38184909105351,771821.4,1252659.05,1282285.19,1438382.1,1518882.76,1548345.04,1572786.472,516000,2.66435380490956,1
779,6,"C","Base",0,0,0,25.7022,-99.22837,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN","Calle Arturo B. De La Garza, China, Nuevo León, México",NA,"Nuevo León",777,202301,202412,475699.37,1190827.83,951695.087619048,149241.563794835,-1.49717610914437,4.32353777711292,536097.25,822726.57,897212.14,962962.14,1051156.28,1101438.33,1174672.406,480000,1.98269809920635,1
215,6,"CD","Receso",109.4,10,0,24.86443,-99.57326,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Central de Autobuses Protasio Rodríguez Cuéllar, Avenida Pablo Salce Arredondo, Linares, Nuevo León, 67700, México",67700,"Nuevo León",214,202301,202412,583201.14,1627593.99,1304849.74952381,220951.216041176,-1.67226255049632,4.78650170325944,688588.418,1127708.98,1177766.89,1336499.8,1439196.34,1507791.29,1607217.178,516000,2.52877858434847,1
555,6,"B","Hogar",0,13,0,24.87242,-99.56097,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Fidel Velázquez, Gloria Mendiola, Linares, Nuevo León, 67740, México",67740,"Nuevo León",554,202301,202412,556064.68,1412484.71,1107045.76714286,179202.573380198,-1.35457599376696,3.48576554987273,624395.628,932150.21,1039652.88,1119225.95,1227797.65,1258278.94,1383674.652,490000,2.25927707580175,1
518,6,"B","Hogar",0,13,0,24.85695,-99.53004,"Hogar Reunión","UT_DENSIDAD","TRAIN","Veracruz, Congregación La Petaca, Linares, Nuevo León, 67755, México",67755,"Nuevo León",517,202301,202412,580087.88,1632935.18,1233835.06238095,250901.678315228,-0.677213104294922,0.783614106273287,652425.968,960096.43,1113887.57,1207713.6,1411285.7,1518886.23,1617353.072,490000,2.51803073955296,1
219,6,"BC","Hogar",119.2,10,0,25.4797,-100.17906,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","OXXO, A Gas 2132, 4 Caminos, Los Rodriguez, Santiago, Nuevo León, 67303, México",67303,"Nuevo León",218,202301,202412,54044.94,3279066.01,1986592.813,1029219.89219944,-0.698168929291914,-1.04695265107613,122543.227,522892.756,977971.5975,2440448.955,2749715.865,2929333.378,3241922.7523,490000,4.05427104693878,1
213,6,"BC","Receso",105.66,8,0,25.41392,-100.14064,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Andrés Marroquín, Santiago, Nuevo León, 67300, México",67300,"Nuevo León",212,202301,202412,418879.45,1469331.38,1070126.54904762,249021.533877221,-0.804236784883494,0.831054816859579,486895.878,780719.39,946534.17,1124395.11,1231795.64,1340276.8,1447819.524,516000,2.073888660945,1
