,TIENDA_ID,min_mes,max_mes,min,max,prom,desvstd,skewness,kurtosis,q1,q10,q25,q50,q75,q90,q99,ENTORNO_DES,Meta_venta,ratio
812,814,202305,202412,592765.01,1954287.68,1394091.5694117646,368885.3926654384,-0.9273231711760511,0.9058122214695223,597414.7732,939381.3040000001,1261903.73,1456265.55,1649226.39,1772464.834,1930129.7104,Receso,516000,2.701727847697218
813,815,202305,202412,16191.48,742312.82,514133.0123529411,173511.05153090856,-1.5562980411423386,3.558784168264514,54230.024000000005,340648.784,491556.04,515041.18,592796.26,704821.814,737210.0839999999,Receso,516000,0.9963818068855448
814,816,202311,202412,87347.47,662096.47,489021.34,169678.37222174503,-1.5264702032230233,2.341815410793842,107449.611,288368.88,459534.845,523617.63,611648.03,629106.77,658797.5,Hogar,490000,0.9980027346938776
815,817,202306,202412,135812.66,1038306.32,774063.37625,217947.49972597242,-2.0234136938932146,4.688032963490742,177201.34100000001,573980.865,762551.7575000001,806256.62,907552.6225,934094.4450000001,1024041.1789999999,Receso,516000,1.5001228221899223
816,818,202310,202412,70565.93,305732.92,223632.22666666665,69919.49527890816,-1.2304062684417656,1.061580765708019,75259.79939999999,121905.89800000002,204663.26499999998,243080.93,273999.8925,283426.689,303318.9722,Receso,516000,0.43339578811369506
817,819,202311,202412,12372.08,906472.26,634024.8763636363,271127.67196164327,-1.164251532713504,1.6022811394747727,51553.013,404181.41,514837.80500000005,634016.27,868492.125,900203.32,905845.366,Base,480000,1.320885159090909
819,821,202306,202412,163153.48,1036881.04,641203.5975,240658.7548312035,-0.0929895742617146,-0.29562957067096374,188934.2605,375870.855,481091.24,659388.315,787982.63,968329.22,1031034.3520000001,Hogar,490000,1.3085787704081633
820,822,202307,202412,113311.09,875044.97,663298.2753333333,187162.2418807471,-1.7940000744727034,4.979484990634947,168128.0046,538159.016,608362.955,679923.38,766988.975,856182.074,873002.4876,Base,480000,1.3818714069444444
821,823,202306,202412,103314.02,990380.3,702649.719375,208408.71940617345,-1.5735612415740559,3.9800640444359185,153753.8285,532892.325,640027.185,717485.9099999999,799037.5850000001,921433.5700000001,980912.6015,Hogar,490000,1.4339790191326531
822,824,202308,202412,4840.31,861361.84,532329.7607142858,198261.79008244482,-1.0763723367827005,3.5676359924828143,60880.286199999995,439650.097,462937.0475,528999.9550000001,581024.5175000001,749662.087,847589.5632999999,Hogar,490000,1.0863872667638486
823,825,202306,202412,6460.93,665491.32,444416.995,156980.05556501148,-1.4223979464157372,3.3003862405824593,40812.619,311373.815,397980.565,454259.07499999995,530090.9125,607685.1799999999,658868.178,Hogar,490000,0.9069734591836734
824,826,202306,202412,82165.28,752442.36,545647.895625,173722.28477498898,-1.5448956127034335,2.609947879685218,106885.958,350858.565,493572.13,591219.69,664925.0525,700181.8300000001,747778.776,Base,480000,1.13676644921875
825,827,202403,202412,129188.73,1928782.63,1415489.7057142856,691062.1572740764,-1.4020788458735087,0.870161028977086,169266.7776,529969.206,1169914.495,1736417.49,1887105.05,1917279.55,1927632.322,Base,480000,2.948936886904762
826,828,202311,202412,3394.06,689848.6,481181.35,201553.27970558306,-1.3513153649412666,2.293526300675813,32538.415,294837.61,430002.6,490142.52,650972.285,668212.33,687684.973,Hogar,490000,0.9820027551020407
827,829,202306,202412,4932.78,644003.27,442579.115625,153104.58709557663,-1.6418347569444498,3.8109775105074375,39067.309499999996,298947.605,406517.48250000004,475861.57999999996,522793.9,585211.48,639380.1695,Hogar,490000,0.9032226849489795
829,831,202306,202412,24669.21,824074.03,510151.92875,216001.76567701483,-0.5665474284153901,-0.1248783403666005,65095.229999999996,309433.94,349404.6425,558213.5,674048.0075,736388.37,813232.174,Hogar,490000,1.0411263852040817
830,832,202311,202412,4935.17,727463.24,451285.70909090905,200935.02865627193,-0.9856316884490891,1.3308903668439571,29946.909,255052.56,379006.78,464648.19,583451.855,633020.31,718018.947,Hogar,490000,0.9209912430426715
831,833,202308,202412,16499.18,1015288.26,493519.87142857147,239698.2275037641,0.30610551357583815,1.1394852885112723,55350.536700000004,321895.356,352629.3625,467197.57499999995,655024.085,716415.162,976557.4964999998,Hogar,490000,1.0071834110787172
832,834,202309,202412,66216.42,838838.1,570505.6484615385,188594.84297381947,-1.5298061592047918,3.922292695231666,106819.2384,428985.25,532584.1,567156.02,676786.65,735125.844,827173.2887999999,Hogar,490000,1.1642972417582418
833,835,202310,202412,179100.5,711071.68,522630.06583333336,165459.1156003651,-0.9091239058659095,0.1474891146515347,191272.9702,301579.944,446145.6675,564183.015,648628.4125,684081.133,708114.3542000001,Hogar,490000,1.0665919710884355
834,836,202306,202412,13386.39,986914.28,696816.6375,232169.05721304237,-1.912957903380368,4.70975134424634,63399.970499999996,482960.68,666916.6325000001,738694.8899999999,809430.4225,902035.5249999999,981655.9235,Hogar,490000,1.422074770408163
835,837,202310,202412,1348.6,691386.68,450537.3833333333,204407.2752878902,-0.8273476135143918,0.6586546267788034,28350.390199999998,250199.556,371670.0675,448643.655,613840.2975,680706.996,690473.493,Peatonal,420000,1.0727080555555555
836,838,202311,202412,21386.9,1046608.36,694634.5381818182,291246.2821105781,-1.3697097417445625,1.9674432055809365,54135.663,348874.53,620516.325,818645.2,845912.03,947245.79,1036672.103,Base,480000,1.4471552878787879
837,839,202311,202412,159515.83,1201213.08,797589.5336363637,308728.80304148904,-0.8767054774616065,0.45889136447900825,183799.41499999998,402351.68,691711.06,828782.55,1003050.365,1088310.88,1189922.86,Peatonal,420000,1.8990226991341992
839,841,202311,202412,15273.95,1390224.52,992578.6718181819,421386.35351613205,-1.31651677888913,1.7297544293362703,73122.89300000001,593763.38,813118.87,1080584.91,1310923.255,1377627.78,1388964.8460000001,Hogar,490000,2.025670758812616
840,842,202311,202412,11640.46,629879.59,434418.18818181823,176975.76777514382,-1.4569631413925224,2.500373974537627,35748.447,252720.33,393382.0,453015.39,561806.415,585730.35,625464.666,Hogar,490000,0.8865677309833025
841,843,202406,202412,63314.69,868354.56,460413.955,329973.32447402173,0.09703041072647019,1.2789800344622115,74007.563,170243.42,330636.515,454993.28500000003,584770.7250000001,754921.0260000001,857011.2065999999,Base,480000,0.9591957395833334
842,844,202311,202412,33555.98,896019.58,590679.1,252103.12506181147,-1.0156970307253976,1.0769921778943328,65099.28400000001,348989.02,471211.6,602754.92,782096.38,826100.03,889027.625,Hogar,490000,1.205467551020408
843,845,202311,202412,28210.58,726096.59,527727.8418181818,213925.664473923,-1.3082256382359523,1.8919933966165816,58626.491,332369.69,442720.29,558954.73,712226.79,721714.47,725658.378,Hogar,490000,1.0769955955473098
844,846,202401,202412,20083.6,633638.54,446997.79666666663,199094.58934282718,-1.3690115551752786,1.6683556466601637,40730.0136,226547.73600000003,374832.6,510410.55,593033.47,608688.748,631143.5608000001,Hogar,490000,0.9122404013605442
845,847,202311,202412,6002.45,437080.42,250339.0390909091,131171.62347486278,-0.27580076889805916,-0.42835987535974773,17922.005,125198.0,167741.7,251427.08,353091.71499999997,397860.96,433158.474,Hogar,490000,0.5108959981447124
846,848,202403,202412,224785.38,831318.58,623801.3157142857,235185.01362631677,-1.1209283216661283,-0.3754253550385602,233274.58920000002,309677.472,502338.63,761030.32,772398.835,799414.828,828128.2048,Hogar,490000,1.2730639096209913
847,849,202311,202412,19672.55,697966.42,506443.31363636366,200902.5443148521,-1.780777635953252,2.9572352135454443,42216.58500000001,245112.9,514330.895,565739.69,611787.085,675470.46,695716.824,Hogar,490000,1.0335577829313545
849,851,202403,202412,160484.4,634231.95,495093.1242857143,195199.41900587233,-1.2432698090751553,-0.24145927540617773,167296.809,228608.49,407438.58999999997,601552.91,627252.715,633412.44,634149.999,Hogar,490000,1.0103941311953353
850,852,202406,202412,145651.5,553167.31,359996.01,184979.80025392197,-0.2136366483316836,-2.966566514627292,149462.36549999999,183760.155,240923.13749999998,370582.615,489655.48750000005,527762.581,550626.8371,Hogar,490000,0.7346857346938775
851,853,202406,202412,49135.06,1087261.83,666435.3875000001,491683.98637607414,-0.6463662238771646,-2.3078232009744273,62445.7057,182241.51700000002,381901.2025,764672.3300000001,1049206.5150000001,1072039.7040000001,1085739.6174,Hogar,490000,1.3600722193877552
852,854,202404,202412,314630.24,722712.57,568700.4783333334,195234.70627188738,-0.9423853805915832,-1.8680786281961774,314907.4595,317402.435,410425.5925,682302.995,688416.4575,706396.0049999999,721080.9134999999,Hogar,490000,1.1606132210884355
853,855,202403,202412,21793.34,667048.2,470613.54714285716,235960.79328708275,-1.3579030037445956,1.293751641841257,39022.578199999996,194085.72200000004,376929.855,574500.09,638546.745,652848.864,665628.2664,Base,480000,0.9804448898809525
854,856,202402,202412,106055.83,938707.12,606308.59,289426.85821631853,-0.6854824422949124,-0.5720564344057157,120989.9268,255396.798,426937.11,669913.1699999999,831566.1124999999,885300.977,933366.5057,Receso,516000,1.1750166472868215
855,857,202403,202412,353429.45,1096946.79,811462.0728571428,299524.0307567049,-0.9083423712985396,-1.093052101160655,358462.7852,403762.802,616775.4099999999,979244.17,1008531.64,1056997.4340000001,1092951.8544,Hogar,490000,1.65604504664723
856,858,202403,202412,76009.76,390639.48,276507.3585714286,118052.20286764063,-0.8894135950351384,-0.32770041785071413,81367.4582,129586.74200000001,213004.89,320789.41,361051.54000000004,389429.928,390518.52479999996,Receso,516000,0.5358669739756368
857,859,202406,202412,9764.95,252496.38,153123.005,114612.9066332748,-0.626503858453714,-2.3786216794929746,12826.384900000001,40379.299000000006,86300.8225,175115.345,241937.5275,248272.839,252074.0259,Hogar,490000,0.3124959285714286
859,861,202406,202412,14966.22,325795.99,194589.89500000002,143195.2189082523,-0.6174602329265879,-2.121304063334563,18870.2553,54006.57300000001,112567.10250000001,218798.685,300821.47750000004,315806.185,324797.0095,Base,480000,0.4053956145833334
860,862,202406,202412,113466.5,657087.74,427229.97,268044.20971234003,-0.37913760583423745,-3.829649624569333,118909.8536,167900.03600000002,249550.34,469182.82,646862.45,652997.624,656678.7284,Hogar,490000,0.8718978979591836
861,863,202403,202412,16218.8,709038.46,493784.4885714286,256476.20220893336,-1.311925540813716,0.8970267591208181,32355.5,177585.80000000002,391563.48,600116.93,673995.135,697294.054,707864.0194,Hogar,490000,1.00772344606414
862,865,202411,202412,162169.51,288620.68,225395.095,89414.47979597292,,,163434.0217,174814.627,193782.3025,225395.095,257007.8875,275975.563,287356.1683,Hogar,490000,0.4599899897959184
863,866,202411,202412,255939.79,506429.46,381184.625,177122.9442741805,,,258444.68670000002,280988.757,318562.2075,381184.625,443807.04250000004,481380.493,503924.56330000004,Receso,516000,0.7387298934108527
864,867,202405,202412,33797.24,377492.34,254416.11200000002,147818.98650659012,-0.9874640049023935,-0.6017013742014772,39399.93,89824.14,173864.49,318623.57,368302.92,373816.572,377124.76320000004,Base,480000,0.5300335666666667
865,868,202405,202412,10056.73,467841.23,298774.668,192465.28141856758,-1.0172159908999965,-0.5035316367831095,17451.6988,84006.418,194930.95,395169.01,425875.42,451054.90599999996,466162.5976,Hogar,490000,0.6097442204081632
867,871,202405,202412,48959.17,798029.61,529599.108,322138.9280590176,-1.0266306875910285,-0.7144189471811204,60842.842,167795.89,346050.97,724136.95,730818.84,771145.302,795341.1792,Hogar,490000,1.080814506122449
868,872,202406,202412,40090.55,513474.11,322434.67,229773.50734965375,-0.557269319693538,-2.8651556583883018,45794.954300000005,97134.59300000001,182700.65749999997,368087.01,507821.02249999996,511212.875,513247.9865,Hogar,490000,0.6580299387755102
869,873,202403,202412,10186.6,266343.39,183363.58000000002,98857.84328167123,-1.1632706898632845,-0.06584251070270142,14651.023,54830.83,133972.51,239905.73,249582.16,258936.492,265602.7002,Receso,516000,0.35535577519379846
870,874,202407,202412,139562.55,663647.02,359092.2966666667,272191.23409226583,1.268514239871222,,142252.64539999998,166463.504,206814.935,274067.32,468857.17000000004,585731.0800000001,655855.426,Base,480000,0.7481089513888889
871,875,202301,202412,389074.63,1039393.89,899321.3066666668,143105.4116515839,-2.4239818553220065,7.77534081992955,458275.74199999997,790166.18,874017.62,911447.7,1004650.37,1018116.64,1035678.968,Receso,516000,1.7428707493540054
872,876,202301,202412,339071.27,885750.73,706821.3409523809,111481.53403329516,-1.6463838115490772,5.297829600038378,389205.434,633985.89,666714.92,716398.41,772681.15,820189.3,876118.704,Hogar,490000,1.4424925325558795
873,877,202301,202412,45359.27,1497635.97,1037733.33,359605.9246847421,-1.629295893384277,2.785889867732829,81820.052,550257.88,1026426.69,1088448.96,1200913.6,1433917.51,1486850.284,Receso,516000,2.0111111046511625
874,878,202301,202412,348432.56,1039293.27,844667.9014285714,154299.86448126633,-1.6390187675130024,4.427132106016565,410448.496,699711.26,786423.5,855581.31,913349.34,1015614.39,1037007.554,Hogar,490000,1.7238120437317785
875,879,202301,202412,45826.96,1047689.35,798700.7342857143,258499.81857010382,-1.6390697016801963,2.581690209808522,111372.82800000001,374977.64,766367.28,866557.41,995675.62,1013885.02,1041930.34,Receso,516000,1.5478696400885936
877,881,202301,202412,279236.15,1023309.0,742007.540952381,139480.72934972777,-1.536388771838793,5.980964624474529,346023.26,637171.95,703629.33,752189.36,803673.46,860804.62,992660.4680000001,Hogar,490000,1.514301103984451
878,882,202301,202412,540880.93,1412807.22,1169355.2052380953,181323.57520241,-2.1356796228637576,6.767388936233413,624661.794,1035307.3,1099612.98,1190462.41,1283232.15,1331535.54,1399953.858,Receso,516000,2.266192258213363
879,883,202301,202412,483473.31,1167733.87,998572.7814285714,157413.0749200038,-1.8102328423991236,4.8502984938197145,544272.92,868421.94,940215.58,1015332.02,1119733.04,1152974.64,1166351.6,Receso,516000,1.935218568660022
880,884,202301,202412,425455.55,1188705.95,1019987.4580952382,163242.3480194851,-2.545028911846286,8.693710182445782,510401.118,920048.92,979128.49,1038910.79,1127014.73,1149466.14,1186559.808,Base,480000,2.124973871031746
881,885,202301,202412,558516.14,1269568.96,1080185.0542857144,147730.00410908036,-2.2564603141008175,7.451701724768089,630564.0,993090.53,1032753.74,1123796.99,1157010.83,1210426.96,1262510.91,Receso,516000,2.0933818881506094
882,886,202301,202412,13098.93,1203505.83,952270.2580952381,299691.69170508033,-2.140744513645518,4.381647171871016,86531.52799999999,495667.33,917208.38,1054566.06,1124045.8,1167699.24,1197161.128,Base,480000,1.983896371031746
883,887,202301,202412,279347.94,742443.74,594319.8,110770.31832881512,-1.172960812996597,1.87447916231114,312840.936,456999.4,548346.84,602957.65,675220.03,706405.27,738771.192,Receso,516000,1.151782558139535
884,888,202301,202412,616627.28,1716776.18,1448719.143809524,226164.06682314572,-2.5824408922982585,9.211975421997034,741003.696,1323101.32,1409528.73,1494311.88,1547196.72,1654611.78,1706808.048,Hogar,490000,2.956569681243926
885,889,202301,202412,402784.97,1052771.6,872313.3566666668,135220.14532568963,-2.1718128051397914,6.8402792496416485,464275.886,765115.58,831374.08,903366.54,949365.64,985831.93,1043227.4860000001,Hogar,490000,1.7802313401360548
887,891,202301,202412,2185.77,1402505.36,1001932.9714285714,358471.3691678955,-1.7377323489098617,2.8581253832793556,36231.15,611701.66,921790.54,1078304.83,1233084.63,1305132.61,1384259.9000000001,Hogar,490000,2.044761166180758
888,892,202301,202412,601579.82,1537818.74,1264566.429047619,184398.11607079924,-2.3716561342479157,8.326048885385418,693339.5399999999,1139573.43,1225092.99,1304901.29,1351872.14,1405397.32,1516923.9880000001,Hogar,490000,2.580747814382896
889,893,202301,202412,341773.82,870816.96,677447.0847619048,103505.54412310326,-1.4666702620324992,5.017752781959347,389913.546,595658.09,638046.16,670457.66,734588.57,765693.72,851604.762,Hogar,490000,1.3825450709426628
890,894,202301,202412,596189.29,1647546.36,1287121.4157142858,212832.45993258385,-1.6357592259248936,4.886315917349453,687885.358,1065331.03,1209141.28,1313568.58,1396581.3,1451322.93,1618857.1020000002,Hogar,490000,2.6267783994169096
891,895,202301,202412,20511.63,1478759.13,1046795.4442857142,380305.02896035,-1.9227555213574883,3.2557496833067527,32762.96,558354.02,1015158.2,1176894.48,1233869.65,1311574.88,1457643.658,Hogar,490000,2.1363172332361513
892,896,202301,202412,426719.87,1267904.6,993367.7957142858,169756.7516482472,-1.8386411419488269,5.718976524441592,501610.662,817262.36,941650.59,1030078.44,1074918.86,1102577.47,1254048.026,Hogar,490000,2.0272812157434403
893,897,202301,202412,485060.3,1319716.44,1027630.7061904761,186476.48281410645,-1.2354734699832859,2.368436657561993,540904.678,848640.46,948055.54,1067078.92,1151126.03,1169591.78,1305509.28,Hogar,490000,2.0972055228377062
894,898,202301,202412,300395.93,919587.73,715337.6766666668,131854.63119189691,-1.446809656076349,3.9682816348368593,354453.48,585973.05,675576.25,717147.67,801819.07,835708.8,910780.298,Hogar,490000,1.4598728095238096
895,899,202301,202412,148183.11,1308980.79,998442.2038095238,332605.025610953,-1.8360152977783453,2.6824479669955497,149773.478,492901.14,959606.26,1092081.33,1211548.62,1250329.19,1301810.966,Receso,516000,1.9349655112587671
897,901,202301,202412,600660.6,1633480.27,1375304.2161904762,229552.69605557524,-1.9874434379846722,5.689473311238425,710548.914,1167565.01,1274668.77,1442531.14,1534877.12,1580251.91,1628243.544,Hogar,490000,2.806743298347911
898,902,202301,202412,327034.02,921965.82,770279.5390476191,130063.70127041805,-2.0899466111475995,6.074410140746391,384872.146,655792.25,706726.38,794996.08,848423.76,876627.57,917121.536,Hogar,490000,1.5719990592808553
899,903,202301,202412,290865.31,790373.81,646887.729047619,102582.08786058812,-2.0938296093237283,6.842853083965286,340772.21,562279.01,623946.98,660205.29,708690.31,735206.44,782459.3960000001,Receso,516000,1.2536583896271687
900,904,202301,202412,508930.56,1392534.36,1152530.25,190054.68166468988,-1.9353820811419808,5.920072434209606,603796.79,984233.8,1104145.13,1169169.68,1249135.39,1326726.64,1392509.3220000002,Hogar,490000,2.3521025510204083
901,905,202301,202412,666579.8,1722160.22,1375438.8904761905,229125.98369944424,-1.4072966931255741,3.475816502815745,757719.366,1142906.78,1291549.4,1403123.0,1517432.86,1595154.32,1706179.68,Hogar,490000,2.80701814382896
902,906,202301,202412,1004451.39,2566325.07,2220733.6757142856,327285.55898180173,-2.7355050924612794,9.631573264906027,1185378.402,1987337.61,2135026.23,2305865.78,2391081.09,2441792.32,2556297.3899999997,Hogar,490000,4.5321095422740525
903,907,202301,202412,745743.87,1941818.93,1672448.0080952381,256586.10300131197,-2.4917260167836504,8.344069263523375,872208.692,1543957.55,1566508.14,1752118.33,1820891.25,1886687.75,1940552.064,Hogar,490000,3.4131592001943636
904,908,202301,202412,449655.45,1427939.36,1000006.0333333333,210605.38210082107,-0.46902624160215456,1.446110627547648,504800.17000000004,814950.96,906506.4,1012102.42,1167371.81,1189048.82,1399969.9840000002,Hogar,490000,2.0408286394557824
905,909,202301,202412,94535.36,755949.99,603348.6157142858,156681.1277609296,-2.249579585130455,5.462089024527231,131278.404,467862.4,590076.34,637575.51,687970.82,729671.23,751196.172,Hogar,490000,1.2313237055393587
907,911,202301,202412,30761.65,886533.73,600360.3423809523,213444.78722439765,-1.587141016794777,2.3158866057279623,50393.596000000005,262996.58,576147.92,662279.13,703112.14,790000.32,874231.218,Hogar,490000,1.2252251885325558
908,912,202301,202412,102112.28,1384943.08,1045805.231904762,342387.76600223547,-1.7996997893907996,2.688439128774491,135971.814,530801.62,998478.14,1129927.52,1259926.16,1306793.54,1376225.1940000001,Hogar,490000,2.1342963916423714
909,913,202301,202412,753559.6,1949277.92,1617030.6357142858,239007.2143023669,-2.418549427624071,8.420182582280441,880674.236,1458865.75,1540981.17,1696597.7,1743015.86,1792431.36,1925488.422,Hogar,490000,3.300062521865889
910,914,202301,202412,913907.93,1889400.4,1269440.6847619046,283206.2718169353,1.041984394607406,0.21565447427230877,914679.212,1017877.02,1093225.05,1192671.01,1383847.61,1684033.57,1880550.598,Receso,516000,2.4601563658176446
911,915,202301,202412,561974.81,1609194.65,1181898.9095238096,222790.2525806404,-0.9487414949740074,2.1008898036316697,622527.63,929291.01,1145121.56,1232523.63,1274322.38,1389436.76,1570006.646,Hogar,490000,2.4120385908649173
912,916,202301,202412,1258605.39,3424863.18,2705691.720952381,449683.6547470891,-1.4450855354733103,4.622512666913369,1475375.0659999999,2368467.97,2473997.1,2757623.68,2962087.44,3225956.67,3402097.304,Receso,516000,5.243588606496862
913,917,202301,202412,489674.07,1375898.24,1105852.4857142856,208682.25382446428,-1.1433260364703803,2.4512826807041743,566369.994,891565.1,1040374.72,1071362.2,1278720.95,1328805.35,1372972.876,Hogar,490000,2.256841807580175
914,918,202301,202412,535040.12,1631082.2,1319330.1042857144,221767.5555327195,-2.257855800869715,7.541207403301181,650326.326,1139425.11,1281214.83,1342320.11,1441034.17,1492707.0,1610602.492,Hogar,490000,2.6925104169096215
915,919,202301,202412,822447.65,2015664.64,1654197.78,264828.81304829865,-1.5339698500516297,3.907437101546114,920920.662,1362478.81,1567322.87,1693042.14,1829001.16,1910408.14,2012351.1879999998,Hogar,490000,3.375913836734694
917,921,202301,202412,459619.38,1119993.1,925646.75,160393.35583191548,-1.2338871904724589,2.1941440531003216,509187.926,748762.91,857464.1,937968.48,1038391.14,1096044.6,1119217.756,Receso,516000,1.7938890503875968
918,922,202301,202412,646482.23,1432608.08,1222252.4857142856,174373.22399160304,-1.9819516780118198,5.13224798445737,716269.82,1013498.65,1170430.53,1272668.93,1329586.75,1352555.58,1422271.8,Hogar,490000,2.494392827988338
919,923,202301,202412,744544.26,1873131.49,1500221.0204761904,222345.8060364727,-1.9408493553367272,6.333940563588964,844074.24,1279810.43,1436118.83,1545133.05,1614549.58,1657337.35,1840611.304,Receso,516000,2.9074050784422294
920,924,202301,202412,747960.07,1810615.19,1562040.1914285715,222537.2856553552,-2.616002395453875,8.924953005029217,859667.666,1417518.61,1503728.79,1591262.67,1694625.44,1727397.68,1796707.822,Hogar,490000,3.1878371253644318
921,925,202301,202412,480023.49,1219526.45,1064432.9352380952,163691.2685522863,-2.4765045445949094,7.896908813931075,554381.458,925943.69,1026971.18,1105972.06,1154116.48,1205748.57,1218060.9379999998,Hogar,490000,2.1723121127308067
922,926,202301,202412,209484.31,1374757.01,1001046.3005000001,311107.9718654404,-1.500052351286815,1.9242845576019931,228226.7498,532403.897,969649.6625,1058377.82,1162086.1,1285811.884,1370103.6591999999,Receso,516000,1.940012210271318
923,927,202301,202412,1307032.67,3848653.43,3082913.495714286,538407.9964068102,-1.6926933414784149,5.1694592070034435,1565247.376,2673630.09,2785630.55,3254605.47,3390217.04,3520164.48,3843337.1980000003,Receso,516000,5.974638557585825
924,928,202301,202412,364180.42,1146749.1,909985.8204761905,147949.90320355407,-2.4614468179037963,9.608792169890043,451087.28599999996,828726.96,882557.55,933707.61,962952.54,1046216.42,1129928.4600000002,Receso,516000,1.763538411775563
925,929,202301,202412,581394.76,1416574.28,1047513.6171428572,202428.59106473217,-0.27297588080878543,0.16826258215217305,618870.076,825336.94,895977.16,1053449.3,1180166.93,1324141.64,1401511.462,Hogar,490000,2.1377828921282798
927,931,202301,202412,555474.95,1727282.6,1402474.797142857,242561.21556746878,-2.097038704176315,7.063631231348122,684085.3859999999,1222565.85,1319948.4,1422075.45,1509707.16,1637412.74,1720585.8360000001,Hogar,490000,2.862193463556851
928,932,202301,202412,438460.98,1221332.04,1018435.7242857143,163131.48011568576,-2.3192427159193376,7.747105574622202,520966.588,872804.93,981868.27,1050509.6,1101220.61,1143919.67,1218390.32,Receso,516000,1.9737126439645627
929,933,202301,202412,605663.56,1546641.12,1333507.610952381,194596.03887709978,-2.772812359751976,9.995567592701603,713898.314,1200757.16,1320872.82,1357439.17,1441835.52,1478366.41,1541534.844,Hogar,490000,2.7214441039844512
930,934,202301,202412,559714.12,1280822.19,1106247.5495238095,165898.31490937612,-2.0215812126522885,5.102824191964151,624664.328,889808.32,1069587.61,1150338.26,1204549.33,1256232.64,1276518.1779999998,Hogar,490000,2.2576480602526723
931,935,202301,202412,235.67,1664192.47,1185531.2123809524,417089.28448251187,-1.8608431555717044,3.2824199801316376,42424.918,693674.51,1194479.21,1303319.9,1422060.48,1510879.1,1646713.642,Hogar,490000,2.4194514538386787
932,936,202301,202412,468233.88,1222637.16,1010168.0385714285,165914.06401337878,-1.9085362153438887,4.950612388985803,528412.188,820825.97,995390.15,1038455.76,1125401.9,1144886.54,1214308.6739999999,Receso,516000,1.9576899972314505
933,937,202301,202412,469531.88,1266239.61,1012754.3400000001,171610.7118806534,-1.493255232829768,4.02871911348034,541027.404,859660.51,922927.98,1023563.88,1116046.82,1197426.89,1254837.252,Base,480000,2.1099048750000002
934,938,202301,202412,501314.77,1289587.43,1068145.4042857143,157998.7021747733,-2.3697810358208673,8.127728321905298,584329.398,961634.14,1022862.76,1105979.55,1170399.53,1173728.15,1274179.916,Base,480000,2.225302925595238
935,939,202301,202412,436519.72,1537882.47,971882.3119047619,223837.57864690042,0.5949895456803219,2.592745611781138,508371.278,821151.68,882842.04,928196.92,1018381.27,1311916.36,1505555.7740000002,Receso,516000,1.8834928525286083
937,941,202301,202412,361609.79,1230334.35,964131.8233333332,181177.6098659537,-1.7448786618321015,5.439797445069434,447184.27599999995,834880.31,897271.66,988186.14,1064659.25,1105747.33,1224805.078,Hogar,490000,1.9676159659863943
938,942,202301,202412,654937.91,1544491.43,1267984.4366666668,194558.83166375503,-1.3551843045480259,3.9276418290333406,744181.216,1101750.25,1179408.58,1246310.6,1416562.4,1471042.0,1539999.098,Receso,516000,2.4573341795865633
939,943,202301,202412,742704.7,1956719.89,1612793.9157142856,256642.46711726836,-2.011326234123274,6.010283027121689,854756.926,1373105.64,1518909.68,1678491.03,1740793.72,1851005.93,1939202.216,Hogar,490000,3.29141615451895
940,944,202301,202412,614890.38,1535394.39,1208092.9357142856,194961.99397642087,-1.30165584317812,3.428146046656463,679190.768,1016313.31,1153118.6,1241647.81,1314607.58,1406186.34,1518931.868,Hogar,490000,2.4654957871720113
941,945,202301,202412,625641.82,1577014.52,1230619.4633333334,216396.2609447262,-1.0397682947278855,1.8231826988595157,686938.282,957870.06,1157572.05,1279449.46,1358719.4,1457445.44,1560955.686,Hogar,490000,2.511468292517007
942,946,202301,202412,508571.3,1645431.74,1193988.4104761905,246020.12206118644,-0.7266843360098598,2.0031117531718734,588909.454,943949.92,1078674.22,1229168.57,1303114.83,1479704.34,1623530.702,Hogar,490000,2.436711041788144
943,947,202301,202412,333674.12,784890.71,673640.7838095238,101171.95898529615,-1.9566333205216344,5.628296353570706,380466.262,573158.15,652167.36,684692.45,730683.98,779220.84,784531.524,Hogar,490000,1.3747771098153547
944,948,202301,202412,794989.11,1748629.61,1421334.9219047618,231924.9234406981,-0.9379617365159812,1.3987876705948792,853744.382,1104299.32,1308370.44,1458868.18,1553964.18,1722350.23,1747413.526,Hogar,490000,2.9006835140913507
945,949,202301,202412,332152.55,871845.26,696100.2571428572,121771.01050597423,-1.2621665054973297,2.8998064670287396,370534.394,580003.5,637978.32,715963.88,764378.63,819029.93,870895.206,Receso,516000,1.3490315060908085
947,951,202301,202412,528994.07,1254771.85,1033049.9014285714,152459.1103136405,-1.844422871687417,5.234206105741681,589004.7,933385.16,965943.87,1036880.52,1130311.57,1149950.21,1236694.0380000002,Receso,516000,2.00203469269103
948,952,202301,202412,18315.62,1377641.03,984106.2942857143,338474.5792310017,-1.7481773842794803,3.087644829873948,61403.816000000006,551831.95,936538.12,1062540.07,1143072.13,1304861.91,1372024.778,Receso,516000,1.9071827408637874
949,953,202301,202412,681010.79,1677574.74,1356549.6876190475,224133.98954462525,-1.5123251133889692,3.0461819062130924,749825.498,1061943.48,1267638.62,1404299.43,1483895.1,1553340.63,1656244.208,Hogar,490000,2.768468750242954
