"TIENDA_ID","PLAZA_CVE","NIVELSOCIOECONOMICO_DES","ENTORNO_DES","MTS2VENTAS_NUM","PUERTASREFRIG_NUM","CAJONESESTACIONAMIENTO_NUM","LATITUD_NUM","LONGITUD_NUM","SEGMENTO_MAESTRO_DESC","LID_UBICACION_TIENDA","DATASET","direccion","codigo_postal","estado"
207,3,"AB","Base",93.6,10,0,25.65248,-100.36226,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Avenida José Vasconcelos, Del Valle, San Pedro Garza García, Nuevo León, 66268, México","66268","Nuevo León"
169,3,"AB","Base",119.3,10,0,25.65122,-100.33959,"Oficinistas","UT_DENSIDAD","TRAIN","Avenida Real San Agustín, Residencial San Agustin, San Pedro Garza García, Nuevo León, 66260, México","66260","Nuevo León"
171,3,"AB","Hogar",110.1,10,0,25.66523,-100.34199,"Clásico","UT_TRAFICO_PEATONAL","TRAIN","Calle Loma Florida, Loma Larga, Monterrey, Nuevo León, 64710, México","64710","Nuevo León"
173,3,"AB","Hogar",99,8,0,25.6217,-100.29776,"Hogar Reunión","UT_DENSIDAD","TRAIN","3208, Avenida Paseo del Acueducto, Del Paseo, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
174,3,"AB","Hogar",0,12,0,25.62244,-100.28191,"Hogar Reunión","UT_DENSIDAD","TRAIN","4012, Boulevard Acapulco, Las Brisas, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
175,3,"BC","Base",136,12,0,25.64811,-100.32974,"Parada Técnica","UT_GAS_URBANA","TRAIN","Pemex, Avenida Lázaro Cárdenas, Valle Oriente, San Pedro Garza García, Nuevo León, 66269, México","66269","Nuevo León"
176,3,"AB","Hogar",0,10,0,25.63944,-100.27006,"Clásico","UT_TRAFICO_PEATONAL","TRAIN","Río La Silla, Villa del Rio, Monterrey, Nuevo León, 64850, México","64850","Nuevo León"
177,3,"BC","Base",0,12,0,25.64667,-100.29488,"Clásico","UT_DENSIDAD","TRAIN","Oxxo, Avenida Río Pánuco, Monterrey, Nuevo León, 64840, México","64840","Nuevo León"
507,3,"C","Hogar",107.8,13,9,25.65665,-100.26909,"Hogar Reunión","UT_DENSIDAD","TRAIN","2134, Calle Licenciado José López Portillo, 25 de Noviembre, Guadalupe, Nuevo León, 67140, México","67140","Nuevo León"
179,3,"AB","Hogar",0,11,0,25.60124,-100.26406,"Clásico","UT_DENSIDAD","TRAIN","Oxxo, Lago Erie, Lagos del Bosque, Monterrey, Nuevo León, 64978, México","64978","Nuevo León"
181,3,"AB","Hogar",105.65,12,10,25.6296,-100.27825,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Sagitario, Contry, Monterrey, Nuevo León, 64860, México","64860","Nuevo León"
184,3,"AB","Hogar",0,11,0,25.62076,-100.28546,"Clásico","UT_DENSIDAD","TRAIN","Paseo de Granada, Las Torres, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
185,3,"AB","Receso",106.96,12,6,25.66474,-100.38099,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, 552, Calle Río Amazonas, Del Valle, San Pedro Garza García, Nuevo León, 66220, México","66220","Nuevo León"
349,3,"AB","Base",0,10,0,25.65609,-100.33998,"Parada Técnica","UT_DENSIDAD","TRAIN","Avenida Lázaro Cárdenas, San Pedro Garza García, Nuevo León, 66260, México","66260","Nuevo León"
504,3,"B","Hogar",0,13,0,25.62039,-100.28323,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Lateral Avenida Lázaro Cárdenas, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
196,3,"BC","Receso",0,12,0,25.56563,-100.23929,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Nacional, Palmares, Monterrey, Nuevo León, 64984, México","64984","Nuevo León"
284,3,"C","Receso",124.6,18,0,25.53601,-100.21905,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, A Gas 8599, Monterrey, Nuevo León, 64985, México","64985","Nuevo León"
725,3,"C","Hogar",0,0,0,25.66995,-100.27144,"Hogar Reunión","UT_DENSIDAD","TRAIN","1006, Florida, Paraiso, Guadalupe, Monterrey, Nuevo León, 67140, México","67140","Nuevo León"
316,3,"B","Base",98,9,0,25.65519,-100.35268,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Ricardo Margáin Zozaya, Santa Engracia, San Pedro Garza García, Nuevo León, 66266, México","66266","Nuevo León"
271,3,"BC","Hogar",117.2,13,0,25.63876,-100.38256,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Roberto Garza Sada, San Pedro Garza García, Nuevo León, 66268, México","66268","Nuevo León"
311,3,"C","Receso",101,10,0,25.59757,-100.26299,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Avenida Eugenio Garza Sada, Monterrey, Nuevo León, 64978, México","64978","Nuevo León"
604,3,"C","Hogar",0,13,0,25.62711,-100.28613,"Hogar Reunión","UT_DENSIDAD","TRAIN","3336, Puerto Castilla, Las Brisas, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
274,3,"C","Receso",105.3,14,0,25.56632,-100.23881,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo, A Gas 8522, Monterrey, Nuevo León, 64984, México","64984","Nuevo León"
276,3,"BC","Receso",109.82,17,0,25.66113,-100.39875,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Avenida José Vasconcelos, Casco Urbano, San Pedro Garza García, Nuevo León, 66239, México","66239","Nuevo León"
309,3,"B","Receso",77,14,0,25.65671,-100.36253,"Parada Técnica","UT_DENSIDAD","TRAIN","306, Calle Río Manzanares, Del Valle, San Pedro Garza García, Nuevo León, 66266, México","66266","Nuevo León"
308,3,"AB","Hogar",112.5,12,0,25.64252,-100.33347,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Eugenio Garza Lagüera, Hacienda San Agustín, San Pedro Garza García, Nuevo León, 66278, México","66278","Nuevo León"
584,3,"C","Hogar",0,13,0,25.66242,-100.29553,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle 3a. Zona, Caracol, Monterrey, Nuevo León, 64820, México","64820","Nuevo León"
287,3,"AB","Base",105.34,17,0,25.58131,-100.25847,"Clásico","UT_DENSIDAD","TRAIN","Calle Rincón Valle Alto, Rincón de Valle Alto, Monterrey, Nuevo León, 64989, México","64989","Nuevo León"
656,3,"C","Base",0,0,0,25.66196,-100.31357,"Parada Técnica","UT_GAS_URBANA","TRAIN","Avenida Doctor Ignacio Morones Prieto, Monterrey, Nuevo León, 64000, México","64000","Nuevo León"
629,3,"C","Hogar",0,0,0,25.6821,-100.41138,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Avenida General Emiliano Zapata, Unidad Habitacional Revolución, San Pedro Garza García, Nuevo León, 66216, México","66216","Nuevo León"
295,3,"C","Receso",108,16,0,25.65979,-100.39622,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","902, Avenida José Vasconcelos, Casco Urbano, San Pedro Garza García, Nuevo León, 66239, México","66239","Nuevo León"
303,3,"B","Base",88,12,0,25.65706,-100.38443,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","BreAd Panaderos Artesanales, 545A, Avenida Humberto Lobo, Del Valle, San Pedro Garza García, Nuevo León, 66220, México","66220","Nuevo León"
638,3,"C","Receso",0,0,0,25.66655,-100.27964,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Chapultepec, Buenos Aires, Monterrey, Nuevo León, 64800, México","64800","Nuevo León"
567,3,"B","Base",0,13,0,25.64856,-100.3572,"Parada Técnica","UT_TRAFICO_PEATONAL","TRAIN","407, Boulevard Botánica, Zona Montebello, San Pedro Garza García, Nuevo León, 66279, México","66279","Nuevo León"
553,3,"B","Base",0,13,0,25.62432,-100.29972,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Fundadores, La República, Monterrey, Nuevo León, 64920, México","64920","Nuevo León"
554,3,"C","Receso",0,0,0,25.65033,-100.3553,"Oficinistas","UT_DENSIDAD","TRAIN","Avenida Roble, Valle de Campestre, San Pedro Garza García, Nuevo León, 66265, México","66265","Nuevo León"
774,3,"C","Receso",0,0,0,25.53083,-100.21282,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Monterrey, Nuevo León, 64985, México","64985","Nuevo León"
251,3,"C","Receso",110.94,14,0,25.66742,-100.28471,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Hotel Boutique de Firma, 312, Avenida Revolución, Buenos Aires, Monterrey, Nuevo León, 64800, México","64800","Nuevo León"
252,3,"B","Receso",120.8,15,0,25.6321,-100.27243,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Revolución, Contry, Monterrey, Nuevo León, 64860, México","64860","Nuevo León"
338,3,"C","Hogar",99,10,0,25.61578,-100.27783,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Paseo de Granada, Las Torres, Monterrey, Nuevo León, 64930, México","64930","Nuevo León"
337,3,"C","Hogar",106,10,0,25.66014,-100.28657,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Macario Pérez, Buenos Aires, Monterrey, Nuevo León, 64800, México","64800","Nuevo León"
336,3,"C","Base",105,10,0,25.63963,-100.28821,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","3411, Avenida Río Pánuco, Monterrey, Nuevo León, 64780, México","64780","Nuevo León"
341,3,"C","Base",81,10,0,25.66711,-100.29076,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","12, Buenos Aires, Monterrey, Nuevo León, 64820, México","64820","Nuevo León"
258,3,"CD","Hogar",101,12,0,25.58928,-100.25288,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Cañon del Huajuco, Monterrey, Nuevo León, 64988, México","64988","Nuevo León"
752,3,"B","Base",169.49,0,0,25.6614,-100.40051,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN","Tortas Bernal, 404, Avenida José Vasconcelos, Casco Urbano, San Pedro Garza García, Nuevo León, 66230, México","66230","Nuevo León"
333,3,"A","Hogar",124,10,0,25.57929,-100.2484,"Clásico","UT_DENSIDAD","TRAIN","Oxxo, Avenida la Rioja, La Rioja, Monterrey, Nuevo León, 64988, México","64988","Nuevo León"
577,3,"C","Base",0,13,0,25.5977,-100.25362,"Hogar Reunión","UT_DENSIDAD","TRAIN","Paseo de la Luz, Pedregal La Silla, Monterrey, Nuevo León, 64978, México","64978","Nuevo León"
261,3,"C","Base",112.38,11,0,25.66352,-100.40939,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle José Mariano Jiménez, San Pedro Garza García, Nuevo León, 67286, México","67286","Nuevo León"
262,3,"BC","Receso",122.83,14,0,25.65916,-100.36804,"Parada Técnica","UT_TRAFICO_PEATONAL","TRAIN","Calle Río Mississippi, Del Valle, San Pedro Garza García, Nuevo León, 66224, México","66224","Nuevo León"
331,3,"BC","Receso",74,10,0,25.67091,-100.39667,"Parada Técnica","UT_GAS_URBANA","TRAIN","Prodegas, Avenida Ignacio Morones Prieto, San Pedro Garza García, Nuevo León, 64660, México","64660","Nuevo León"
452,3,"C","Base",0,13,0,25.62589,-100.27324,"Clásico","UT_GAS_URBANA","TRAIN","Oxxo, Avenida Revolución, Monterrey, Nuevo León, 64860, México","64860","Nuevo León"
429,3,"C","Base",0,13,0,25.66419,-100.33111,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Miguel Nieto, Nuevas Colonias, Monterrey, Nuevo León, 64070, México","64070","Nuevo León"
408,3,"C","Hogar",108.84,15,11,25.60873,-100.26883,"Hogar Reunión","UT_DENSIDAD","TRAIN","Sendero Encantado, Villa Las Fuentes, Monterrey, Nuevo León, 64960, México","64960","Nuevo León"
132,3,"BC","Hogar",107.67,11,10,25.64953,-100.384,"Oficinistas","UT_DENSIDAD","TRAIN","Oxxo, Calle Plutarco Elías Calles, San Pedro Garza García, Nuevo León, 66280, México","66280","Nuevo León"
413,3,"C","Base",92.17,11,5,25.62891,-100.29645,"Parada Técnica","UT_GAS_URBANA","TRAIN","Mobil, Lateral Avenida Lázaro Cárdenas, Las Brisas, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
435,3,"C","Hogar",87.28,13,0,25.65787,-100.40572,"Hogar Reunión","UT_DENSIDAD","TRAIN","704, Calle Licenciado Benito Juárez, Casco Urbano, San Pedro Garza García, Nuevo León, 66237, México","66237","Nuevo León"
442,3,"C","Hogar",0,13,0,25.65022,-100.2928,"Parada Técnica","UT_TRAFICO_PEATONAL","TRAIN","Calle Filósofos, Tecnológico, Monterrey, Nuevo León, 64840, México","64840","Nuevo León"
436,3,"BC","Hogar",0,13,0,25.54982,-100.22381,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle Círculo, Monterrey, Nuevo León, 64985, México","64985","Nuevo León"
122,3,"AB","Base",0,12,0,25.60406,-100.2678,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Eugenio Garza Sada, Ciudad Satélite, Monterrey, Nuevo León, 64960, México","64960","Nuevo León"
121,3,"BC","Hogar",81.61,10,0,25.64548,-100.29303,"Clásico","UT_DENSIDAD","TRAIN","Alta Vista, Monterrey, Nuevo León, 64840, México","64840","Nuevo León"
414,3,"C","Hogar",96.49,12,5,25.57829,-100.24148,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Sur Presidencia Municipal, La Estanzuela, Monterrey, Nuevo León, 64984, México","64984","Nuevo León"
443,3,"A","Hogar",0,13,0,25.65795,-100.43849,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Arista, Santa Catarina, Nuevo León, 66197, México","66197","Nuevo León"
119,3,"BC","Hogar",0,12,0,25.65988,-100.29136,"Clásico","UT_DENSIDAD","TRAIN","Calle Pedro Ampudia, Residencial, Monterrey, Nuevo León, 64700, México","64700","Nuevo León"
424,3,"B","Hogar",110.5,12,4,25.6241,-100.29509,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Cerro De La Silla, Mirador Residencial, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
375,3,"C","Base",82.99,10,10,25.58959,-100.24934,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Oxxo, AVENIDA DE LA LUZ, Monterrey, Nuevo León, 64988, México","64988","Nuevo León"
118,3,"C","Hogar",112.38,10,0,25.608,-100.27007,"Clásico","UT_DENSIDAD","TRAIN","Avenida Eugenio Garza Sada, Ciudad Satélite, Monterrey, Nuevo León, 64960, México","64960","Nuevo León"
116,3,"BC","Hogar",71.5,10,0,25.65226,-100.2795,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Ricardo Covarrubias, Primavera, Monterrey, Nuevo León, 64830, México","64830","Nuevo León"
113,3,"AB","Hogar",105.58,12,6,25.6422,-100.27802,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Privada Orión, Contry, Monterrey, Nuevo León, 64859, México","64859","Nuevo León"
419,3,"AB","Hogar",115.76,12,6,25.65289,-100.34605,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Avenida San Agustín, Residencial San Agustin, San Pedro Garza García, Nuevo León, 66267, México","66267","Nuevo León"
165,3,"C","Base",0,13,0,25.65304,-100.28399,"Clásico","UT_GAS_URBANA","TRAIN","Avenida Ricardo Covarrubias, Residencial, Monterrey, Nuevo León, 64830, México","64830","Nuevo León"
367,3,"C","Receso",0,10,0,25.64841,-100.28547,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Junco de la Vega, Monterrey, Nuevo León, 64840, México","64840","Nuevo León"
143,3,"BC","Hogar",0,9,0,25.62531,-100.29113,"Clásico","UT_DENSIDAD","TRAIN","Calle Paseo del Márquez, Las Brisas, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
161,3,"BC","Base",75.6,9,0,25.66865,-100.40311,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Rincón De La Huasteca, Rincón de Corregidora, San Pedro Garza García, Nuevo León, 67286, México","67286","Nuevo León"
159,3,"BC","Hogar",0,12,0,25.66725,-100.27725,"Hogar Reunión","UT_DENSIDAD","TRAIN","Molino 40, Buenos Aires, Monterrey, Nuevo León, 64800, México","64800","Nuevo León"
158,3,"AB","Hogar",0,12,0,25.64524,-100.27484,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","3592, Boulevard La Primavera, Primavera, Monterrey, Nuevo León, 64859, México","64859","Nuevo León"
157,3,"AB","Base",108,14,0,25.63502,-100.36374,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Valle de San Ángel, San Pedro Garza García, Nuevo León, 66279, México","66279","Nuevo León"
162,3,"CD","Base",126,10,0,25.6743,-100.40425,"Oficinistas","UT_GAS_URBANA","TRAIN","Oxxo, Boulevard Licenciado Gustavo Díaz Ordaz, San Pedro Garza García, Nuevo León, 66214, México","66214","Nuevo León"
154,3,"BC","Base",81.97,11,5,25.67178,-100.28287,"Oficinistas","UT_DENSIDAD","TRAIN","Gustavo M. Garcia, Fraccionamiento Buenos Aires, Monterrey, Nuevo León, 64800, México","64800","Nuevo León"
151,3,"AB","Hogar",0,12,0,25.62241,-100.28827,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Lateral Avenida Lázaro Cárdenas, Del Paseo, Monterrey, Nuevo León, 64790, México","64790","Nuevo León"
149,3,"AB","Base",0,13,0,25.60031,-100.26577,"Hogar Reunión","UT_DENSIDAD","TRAIN","Emilio Garza Meléndez, Monterrey, Nuevo León, 64978, México","64978","Nuevo León"
148,3,"AB","Base",90.06,12,0,25.62791,-100.36239,"Clásico","UT_DENSIDAD","TRAIN","Valle de San Angel Sect Frances, San Pedro Garza García, Nuevo León, 66279, México","66279","Nuevo León"
391,3,"BC","Base",70.85,8,3,25.65676,-100.38827,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Río Lys, Del Valle, San Pedro Garza García, Nuevo León, 66200, México","66200","Nuevo León"
147,3,"BC","Base",0,12,0,25.65384,-100.28962,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Oxxo, Avenida Junco de la Vega, Residencial, Monterrey, Nuevo León, 64700, México","64700","Nuevo León"
146,3,"A","Base",84.02,12,5,25.65478,-100.38306,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Río Támesis, Del Valle, San Pedro Garza García, Nuevo León, 66200, México","66200","Nuevo León"
472,3,"B","Receso",0,13,0,25.65847,-100.36536,"Parada Técnica","UT_TRAFICO_PEATONAL","TRAIN","317, Calle Río Tamazunchale, Del Valle, San Pedro Garza García, Nuevo León, 66224, México","66224","Nuevo León"
471,3,"B","Base",0,13,0,25.65677,-100.33659,"Parada Técnica","UT_DENSIDAD","TRAIN","417, San Alberto Oriente, San Pedro Garza García, Nuevo León, 66260, México","66260","Nuevo León"
139,3,"AB","Hogar",129.6,10,0,25.63525,-100.37125,"Clásico","UT_DENSIDAD","TRAIN","108, Avenida Roberto Garza Sada, Valle de San Ángel Sect Jardines, San Pedro Garza García, Nuevo León, 66279, México","66279","Nuevo León"
138,3,"AB","Receso",114.4,10,0,25.65744,-100.36574,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","240, Calle Río Tamazunchale, Del Valle, San Pedro Garza García, Nuevo León, 66224, México","66224","Nuevo León"
396,3,"AB","Receso",112.95,12,10,25.56043,-100.232,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Portales del Huajuco, Monterrey, Nuevo León, 66542, México","66542","Nuevo León"
134,3,"AB","Receso",115.2,10,0,25.66256,-100.36801,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Río Missouri, Del Valle, San Pedro Garza García, Nuevo León, 66266, México","66266","Nuevo León"
445,3,"C","Base",0,13,0,25.65845,-100.28419,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle Jesus Cantu Leal, Villa Estadio, Monterrey, Nuevo León, 64830, México","64830","Nuevo León"
133,3,"C","Receso",114.67,12,0,25.66034,-100.28202,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Avenida José Alvarado, Jardin Español, Monterrey, Nuevo León, 64830, México","64830","Nuevo León"
444,3,"D","Hogar",0,13,0,25.5866,-100.24493,"Hogar Reunión","UT_DENSIDAD","TRAIN","Huajuco Sur, Colinas del Huajuco, Monterrey, Nuevo León, 64988, México","64988","Nuevo León"
692,4,"C","Hogar",0,0,0,25.64549,-100.15797,"Hogar Reunión","UT_DENSIDAD","TRAIN","Irak, Sinaí, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
697,4,"C","Base",0,0,0,25.64114,-100.15849,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Hacienda San José, Villas de La Hacienda, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
701,4,"C","Base",97.88,13,0,25.66395,-100.15029,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Profetas, Mision Santa Cruz, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
695,4,"C","Hogar",0,0,0,25.64133,-100.06171,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Elizama, Mirador San Antonio, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
693,4,"C","Hogar",0,0,0,25.68688,-100.09822,"Parada Técnica","UT_DENSIDAD","TRAIN","Calle Mier, Lomas Anzures y Puertos 4, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
52,4,"C","Base",104.08,12,6,25.65314,-100.1115,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo Gas, Avenida Licenciado Arturo B. De la Garza, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
709,4,"C","Base",0,0,0,25.64914,-100.16257,"Parada Técnica","UT_GAS_URBANA","TRAIN","GoodPrice, Avenida Pablo Livas, Los Independientes, Guadalupe, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
56,4,"D","Hogar",98.35,12,7,25.67128,-100.08602,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Valencia, Praderas de San Juan, Benito Juárez, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
711,4,"C","Hogar",97.84,13,0,25.68007,-100.16831,"Hogar Reunión","UT_DENSIDAD","TRAIN","Río Papaloapan, Dos Ríos, Guadalupe, Nuevo León, 67116, México","67116","Nuevo León"
712,4,"B","Base",0,0,0,25.63907,-100.14898,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Profesor Eloy Cavazos, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
267,4,"C","Base",118,12,13,25.67022,-100.18105,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Carretera a Reynosa, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
717,4,"C","Hogar",110.99,14,0,25.637,-100.1251,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Clavel, Héctor Caballero, La Paz, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
727,4,"C","Hogar",0,0,0,25.64184,-100.10777,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Fuente Gamada, Fuentes de Juárez, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
728,4,"C","Hogar",94.59,13,0,25.66763,-100.18443,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Enredadera, 3 Caminos, Guadalupe, Nuevo León, 67190, México","67190","Nuevo León"
264,4,"C","Base",117,13,9,25.68144,-100.16911,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Camino a las Escobas, Dos Ríos, Guadalupe, Nuevo León, 67116, México","67116","Nuevo León"
763,4,"C","Base",0,0,0,25.62994,-100.17502,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Avenida Acueducto, Salvador Chávez Mora, Juárez, Nuevo León, 67280, México","67280","Nuevo León"
286,4,"CD","Receso",106,10,0,25.65147,-100.10713,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo gas, Calle 20 de Noviembre, 20 de Septiembre, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
641,4,"C","Receso",88.39,13,0,25.66455,-100.15575,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Parque Kalos, Parque Industrial Guadalupe, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
643,4,"C","Hogar",117.03,13,0,25.65151,-100.18677,"Hogar Reunión","UT_DENSIDAD","TRAIN","Dio Skylife, 7832, Calle Rincón del Fuego, Rincón de Guadalupe, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
297,4,"C","Hogar",83,11,0,25.63888,-100.17997,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Coahuila, Paseo del Acueducto, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
645,4,"C","Hogar",107.67,13,0,25.66766,-100.2033,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Evolución, Tacubaya, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
649,4,"C","Hogar",96.12,13,0,25.68285,-100.16291,"Hogar Reunión","UT_DENSIDAD","TRAIN","Río Yaqui, Dos Ríos, Guadalupe, Nuevo León, 67116, México","67116","Nuevo León"
294,4,"CD","Hogar",100,10,0,25.65195,-100.08189,"Oficinistas","UT_CARRETERA_GAS","TRAIN","OXXO, Avenida Flor De Loto, Villas de San Jose, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
293,4,"CD","Base",103,10,0,25.64159,-100.09377,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo Gas, Avenida Francisco Naranjo, Centro, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
655,4,"C","Hogar",0,0,0,25.64333,-100.13593,"Hogar Reunión","UT_DENSIDAD","TRAIN","Callejón Río Verde, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
657,4,"C","Base",0,0,0,25.62437,-100.06568,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Licenciado Arturo B. De la Garza, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
658,4,"C","Base",0,0,0,25.64325,-100.09237,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Francisco Naranjo, Centro, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
32,4,"C","Hogar",83.92,9,0,25.66615,-100.13315,"Hogar Reunión","UT_DENSIDAD","TRAIN","Camino Real, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
665,4,"C","Hogar",120.91,13,0,25.66052,-100.18487,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Antonio L. Rodríguez, Roble Santa María, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
691,4,"C","Hogar",119.33,13,0,25.66351,-100.17908,"Hogar Reunión","UT_DENSIDAD","TRAIN","Fernando Montes de Oca, Niños Heroes, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
672,4,"C","Base",0,0,0,25.64168,-100.08912,"Parada Técnica","UT_GAS_URBANA","TRAIN","Elizondo, General Lázaro Garza Ayala, Centro, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
673,4,"C","Base",111.41,13,0,25.64503,-100.17097,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Profesor Eloy Cavazos, SCT, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
