id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,indice_competencia_500m
10614815,19039462112012911000000000U5,TECATE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,2 DE ABRIL JESUS DIONISIO GONZALEZ,CALLE,MORELIA,CALLE,OCCIDENTE,CALLE,LIBERTAD,900.0,A,,,,,COLONIA,INDEPENDENCIA,,,,64720.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1879,15,,,,Fijo,25.66127136,-100.32468765,2024-11,6
7704093,19039462112010921000000000U6,TECATE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,EDIPO,CALLE,POLICASTA,CALLE,TALTIVIO,AVENIDA,ALEJANDRO DE RODAS,320.0,,,,0.0,,COLONIA,VALLE DEL INFONAVIT,,,,64350.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,3521,29,,,,Fijo,25.72736534,-100.38479848,2019-11,3
2979978,19026462112002871000000000U0,TECATE SIX,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,TAPACHULA,CALLE,JOSE MARIA ARTEAGA,CALLE,URUAPAN,CALLE,CIUDAD MANTE,200.0,,,,0.0,,COLONIA,PARAISO,,,,67140.0,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,0425,38,,,,Fijo,25.67102822,-100.26798259,2014-12,5
2945306,19012461110000061000000000U5,TECATE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ALLENDE,OTRO(ESPECIFIQUE),NINGUNO,CALLE,RAYON,CALLE,ZARAGOZA,0.0,SN,,,,,COLONIA,CENTRO DE CIENEGA,,,,65550.0,19,Nuevo León,12,Ciénega de Flores,1,Ciénega de Flores                                                                                             ,0044,24,,,,Fijo,25.95540557,-100.16898908,2010-07,5
11168305,19031462112003311000000000U6,TECATE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,LIRIOS,CALLE,ACEROLO,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,OTRO(ESPECIFIQUE),NINGUNO,401.0,,,,,,FRACCIONAMIENTO,BOSQUES DEL SEMINARIO,,,,67256.0,19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,2239,9,,,,Fijo,25.6153733,-100.0901454,2024-11,0
2987855,19031462112001191000000000U4,TECATE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,MONTE EVEREST,CALLE,MONTE PALATINO,CALLE,MONTE ESPINO,CALLE,MONTE LAUREL,752.0,,,,0.0,,COLONIA,MONTE CRISTAL,,,,67280.0,19,Nuevo León,31,Juárez,313,Arboledas de San Roque                                                                                        ,0425,25,,,,Fijo,25.61341169,-100.14113603,2014-12,2
3014234,19031461212000951000000000U1,TECATE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,LOS PORTALES,CALLE,PORTAL DE SANTA TERESA,CALLE,PORTAL DE SAN MARCOS,CALLE,PORTAL DEL SOL,408.0,,,,0.0,,FRACCIONAMIENTO,PORTAL DE JUAREZ,,,,67266.0,19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,0919,13,8123817068.0,,,Fijo,25.63182026,-100.10538208,2010-07,4
3021589,19009461212000381000000000U7,TECATE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,BOULEVARD,INDEPENDENCIA,CALLE,GUERRERO,CALLE,ADOLFO LOPEZ MATEOS,CALLE,ADOLFO LOPEZ MATEOS,203.0,,,,0.0,,COLONIA,NUEVA CADEREYTA,,,,67485.0,19,Nuevo León,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,0227,16,,,,Fijo,25.60109416,-99.98729806,2010-07,2
7309152,19021462112002271000000000U4,TECATE SIX 4 SALMON,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,MONTERREY,CALLE,SALINAS VICTORIA,CALLE,PESQUERIA,CALLE,MONTEMORELOS,308.0,,,,0.0,,COLONIA,NUEVA ESPERANZA,,,,66064.0,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1022,21,,,,Fijo,25.79790793,-100.39132552,2019-11,5
2987438,19031461190001081000000000U4,TECATE SIX CASTILLO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,SAN LORENZO,ANDADOR,NINGUNO,CALLE,SANTA ROSA DE LIMA,CALLE,SAN BERNARDO,1100.0,A,,,,,COLONIA,SANTA MONICA,,,,67286.0,19,Nuevo León,31,Juárez,45,Jardines de la Silla (Jardines)                                                                               ,0675,30,,,,Fijo,25.62318974,-100.17604827,2014-12,6
3046069,19006462112002861000000000U3,TECATE SIX CHELY,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,RIO TUXPAN,CALLE,RIO MADEIRA,CALLE,RIO MISSISSIPPI SUR,CALLE,RIO MISSOURI,0.0,SN,,,0.0,,COLONIA,PUEBLO NUEVO 2SEC,,,,66646.0,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,0422,42,8110385252.0,,,Fijo,25.75918053,-100.15769954,2010-07,4
9599629,19018462112005341000000000U8,TECATE SIX DEL SOL,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,HACIENDA DEL SOL,CALLE,HACIENDA RIO VERDE,CALLE,HACIENDA SAN JUAN BAUTISTA,AVENIDA,HACIENDA CASA GRANDE,190.0,,,,,,COLONIA,HACIENDA DEL SOL,,,,66000.0,19,Nuevo León,18,García,1,García                                                                                                        ,0705,2,,,,Fijo,25.78347273,-100.57512497,2024-11,7
11263723,19021462112003791000000000U0,TECATE SIX EL ROSARIO,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AGUALEGUAS,CALLE,SANTA BARBARA,CALLE,SANTA URSULA,CALLE,SANTA ROSARIO,316.0,,,,0.0,,COLONIA,SANTA MARTHA,,,,66064.0,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1037,4,,,,Fijo,25.80151984,-100.389027,2024-11,4
9607337,19039462112012291000000000U2,TECATE SIX EXQUISTO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PLATANOS,CALLE,AVELLANAS,CALLE,ESQUISTO,CALLE,CEREZAS,9112.0,,,,,,COLONIA,SAN BERNABE IV SECTOR,,,,64217.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2576,11,8112790376.0,,,Fijo,25.7583392,-100.37206861,2024-11,3
9720251,19025462112001861000000000U4,TECATE SIX LIA VICTORIA,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,SAN JOSE,RETORNO,NINGUNO,CALLE,ROSARIO,CALLE,MENDOZA,125.0,,,,,,FRACCIONAMIENTO,VALLES DE SANTA ELENA,,,,65776.0,19,Nuevo León,25,General Zuazua,3,Valle de Santa Elena                                                                                          ,0199,12,,,,Fijo,25.8559102,-100.13569628,2024-11,4
11059534,19041462112001601000000000U1,TECATE SIX MADIVA,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NELSON MANDELA,CALLE,LIBERTAD,CALLE,GLORIA,CALLE,DEMOCRACIA,0.0,SN,,,,,FRACCIONAMIENTO,MADIVA,,,,66670.0,19,Nuevo León,41,Pesquería,456,Valle de Santa María                                                                                          ,0421,2,8141971086.0,,,Fijo,25.71419594,-100.10793999,2024-11,1
3052605,19006461212003461000000000U0,TECATE SIX MILAN,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,FLORENCIA,CALLE,VENECIA,CALLE,GENOVA,CALLE,ROMA,217.0,,,,,,FRACCIONAMIENTO,ANDALUCIA,,,,66632.0,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1276,9,,,,Fijo,25.78954555,-100.25918832,2010-07,7
2925025,19026461121000651000000000U0,TECATE SIX PATRICIO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,LOMA AZUL,CALLE,LOMA BAJA,AVENIDA,BALCONES DE SAN MIGUEL,CALLE,LOMA ALTA SUR,300.0,,,,0.0,,COLONIA,LOMAS DE SAN MIGUEL,,,,67113.0,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,1847,13,8115052870.0,,,Fijo,25.71795221,-100.18698374,2010-07,6
9803266,19041462112001201000000000U0,TECATE SIX SAN MARTIN,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,MILAN,CALLE,VENECIA,CALLE,FLORENCIA,CALLE,ALESSANDRIA,100.0,,,,,,COLONIA,LOMAS DE SAN MARTIN,,,,66647.0,19,Nuevo León,41,Pesquería,1,Pesquería                                                                                                     ,0347,16,8186558505.0,,,Fijo,25.74832557,-100.12129464,2024-11,4
3006695,19026461110001631010000000U4,TECATE SIX VIGNOLLE,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,MAESTRO ISRAEL CAVAZOS GARZA,CALLE,LAGUNA DE TERMINOS,CALLE,LAGUNA DE TAMIAHUA,CALLE,ISLA DE COZUMEL,147.0,,,,0.0,,COLONIA,VALLES DE GUADALUPE,,,,67195.0,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,1122,3,,,,Fijo,25.66315244,-100.17655902,2010-07,3
9370460,19009462112000801000000000U5,TECTE SIX,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,RAYON,CALLE,GENERAL PEDRO MARIA ANAYA,CALLE,VICENTE GUERRERO,CALLE,MODESTO ARREOLA,100.0,,,,0.0,SN,COLONIA,LAZARO CARDENAS,,,,67483.0,19,Nuevo León,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,0405,6,,,,Fijo,25.59932105,-99.98634484,2021-05,3
10850982,19051462112000021000000000U2,THE ALMACEN SHOP,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,5 DE MAYO,CALLE,RAYON,CALLE,ALLENDE,CALLE,HIDALGO,0.0,SN,,,,,NINGUNO,ZONA CENTRO,,,,65350.0,19,Nuevo León,51,Villaldama,1,Ciudad de Villaldama                                                                                          ,0150,30,,,,Fijo,26.49743549,-100.42462196,2024-11,0
10176167,19048462112002611000000000U4,TIENDA,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,HACIENDA SAN ANGEL,CALLE,RIO HONDO,CALLE,RIO HONDO,CALLE,RIO HONDO,2054.0,,,,,,COLONIA,BOSQUES DE LA HUASTECA,,,,66367.0,19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1609,1,,,,Fijo,25.70340602,-100.50250902,2024-11,5
10217620,19039462112012621000000000U0,TIENDA,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,SENADORES,CALLE,TAMAULIPAS,CALLE,COAHUILA,CALLE,GOBERNADORES,702.0,,,,,,COLONIA,INDEPENDENCIA,,,,64720.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,363A,11,,,,Fijo,25.65181893,-100.31177981,2024-11,2
8795517,19026461110041561000000000U5,TIENDA,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,DE LAS MITRAS,CALLE,PEÑITAS,CALLE,LOS ENCINOS,CALLE,LOS ENCINOS,306.0,,,,,,COLONIA,NUEVO ALMAGUER,,,,67186.0,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,1226,44,8125850911.0,,,Fijo,25.65115773,-100.21763878,2019-11,2
9517748,19021462112003951000000000U0,TIENDA,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PELAGIO II,CALLE,SAN BENEDICTO I,CALLE,SAN BENEDICTO II,CALLE,SAN GREGORIO I,659.0,,,,,,FRACCIONAMIENTO,PRADERAS DE SAN FRANCISCO,,,,66005.0,19,Nuevo León,21,General Escobedo,153,Praderas de San Francisco                                                                                     ,0058,29,,,,Fijo,25.82052573,-100.40866939,2024-11,5
10982161,19018462112002391000000000U6,TIENDA ABARROTES MINGO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NOGAL,CALLE,NOPAL,CALLE,VALLE DE SAN EDUARDO,CALLE,VALLE DE SAN MARCOS,401.0,,,,,,COLONIA,AMPLIACION LOS NOGALES 2,,,,66006.0,19,Nuevo León,18,García,1,García                                                                                                        ,0391,1,,,,Fijo,25.79785721,-100.60514902,2024-11,3
10116914,19018462112004951000000000U5,TIENDA ANGEL,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,FERNANDO GUAJARDO,CALLE,DOCTOR JOSE ELEUTERIO GONZALEZ PONIENTE,CALLE,DOCTOR CARLOS MARTINEZ DEL RIO,AVENIDA,AVENIDA DEL HOSPITAL,123.0,A,,,,,FRACCIONAMIENTO,VALLE DE SAN BLAS,,,,66025.0,19,Nuevo León,18,García,1,García                                                                                                        ,1224,1,,,,Fijo,25.80090231,-100.56660929,2024-11,10
10510987,19031462112003801000000000U6,TIENDA CAROL,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ANTIGUO CAMINO A VILLA DE JUAREZ,CALLE,HUIZACHE,AVENIDA,ARBOLEDAS,CALLE,CANELO,231.0,,,,,,COLONIA,ARBOLEDAS DE SAN ROQUE,,,,67280.0,19,Nuevo León,31,Juárez,313,Arboledas de San Roque                                                                                        ,0355,1,,,,Fijo,25.60683345,-100.15045044,2024-11,2
6225940,19005462112000092000000000S9,TIENDA DE ABARROTES PANADERIA LA UNION,,462112,Comercio al por menor en minisupers,11 a 30 personas,AVENIDA,FERROCARRIL,CALLE,NARANJO,CALLE,DOCTOR DIAZ,CALLE,CARRETERA A COLOMBIA,0.0,SN,,,,,COLONIA,RAUL CABALLERO,,,,65042.0,19,Nuevo León,5,Anáhuac,1,Anáhuac                                                                                                       ,0567,20,,,,Fijo,27.22824402,-100.14507977,2014-12,1
6213406,19005462112000112000000000S5,TIENDA DE ABARROTES PANADERIA LA UNION 3,,462112,Comercio al por menor en minisupers,11 a 30 personas,CALLE,LUIS CARVAJAL Y DE LA CUEVA,CALLE,SORGO,CALLE,FRIJOL,CALLE,GENERAL FELIPE ANGELES,0.0,SN,,,,,COLONIA,REVOLUCION,,,,65031.0,19,Nuevo León,5,Anáhuac,1,Anáhuac                                                                                                       ,0529,2,,,,Fijo,27.24808952,-100.13637586,2014-12,0
6213407,19005462112000083001000000S8,TIENDA DE ABARROTES PANADERIA LA UNION NUMERO 4,,462112,Comercio al por menor en minisupers,11 a 30 personas,CALLE,6 DE ENERO,CALLE,RIO CONCHOS,CALLE,RIO NAZAS,CALLE,24 DE FEBRERO,0.0,SN,,,,,COLONIA,AMPLIACION OBRERA,,,,65030.0,19,Nuevo León,5,Anáhuac,1,Anáhuac                                                                                                       ,0571,17,,,,Fijo,27.25059758,-100.12902901,2010-07,1
6213409,19005462112000102000000000S6,TIENDA DE ABARROTES PANADERIA LA UNION TIENDA 5,,462112,Comercio al por menor en minisupers,11 a 30 personas,CARRETERA,DON MARTIN,CALLE,MARGARITA MAZA DE JUAREZ,CALLE,OCANO,CALLE,MESILLAS,0.0,SN,,,,,COLONIA,CENTRO,,,,65030.0,19,Nuevo León,5,Anáhuac,1,Anáhuac                                                                                                       ,0406,14,,,,Fijo,27.2395799,-100.13939929,2010-07,1
10526849,19025462112001462000000000U1,TIENDA DE ABARROTES Y DEPOSITO MAYPE,,462112,Comercio al por menor en minisupers,6 a 10 personas,CALLE,CUENCA,CALLE,SANTA ANA,CALLE,BOGOTA,CALLE,CALDAS,101.0,A,,,,,FRACCIONAMIENTO,VALLES DE SANTA ELENA,,,,65776.0,19,Nuevo León,25,General Zuazua,3,Valle de Santa Elena                                                                                          ,0042,32,8121829962.0,,,Fijo,25.8524848,-100.14061756,2024-11,4
11563484,19017462112000371000000000U2,TIENDA DE ABBAROTES EL PROFE,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,INSURGENTES,CALLE,DURANGO,CALLE,BENITO JUAREZ,CALLE,MIGUEL HIDALGO Y COSTILLA,0.0,SN,,,,,COLONIA,CENTRO,,,,67850.0,19,Nuevo León,17,Galeana,1,Galeana                                                                                                       ,1424,22,,,,Fijo,24.82203395,-100.07342508,2024-11,2
9601718,19018462112003731000000000U2,TIENDA DE BARRIO JULY,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NUEVA LUZ,CALLE,NINGUNO,CALLE,NUEVO HORIZONTE,CALLE,TIERRA NUEVA,110.0,,,,,,COLONIA,RENACIMIENTO,,,,66008.0,19,Nuevo León,18,García,1,García                                                                                                        ,0527,4,,,,Fijo,25.80708016,-100.63838704,2024-11,4
3051136,19039462112008302001000000U3,TIENDA DE CONVENIENCIA MUNDO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,OCEANO ANTARTICO,CALLE,VASCONIA,CALLE,OCEANO ARTICO,CALLE,ALABASTRO,8580.0,,,,0.0,,COLONIA,VILLA ALEGRE,,,,64130.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,0067,17,,,,Fijo,25.74955632,-100.3706348,2010-07,3
3051634,19017722513000061010000000U4,TIENDA DE SNACK,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NUEVO LEON,CALLE,CONSTITUCION,CALLE,5 DE MAYO,CALLE,CUAUHTEMOC,,SN,,,,,COLONIA,CENTRO,,,,67850.0,19,Nuevo León,17,Galeana,1,Galeana                                                                                                       ,0318,13,,,,Fijo,24.82450122,-100.07669165,2010-07,7
11363336,19046462112003891000000000U5,TIENDA DICONSA,,462112,Comercio al por menor en minisupers,0 a 5 personas,ANDADOR,DIPUTADO A GUTIERREZ,CALLE,DIPUTADO RAFAEL ESPELETA,CALLE,ANTIGUO CAMINO A APODACA,CALLE,ANTIGUO CAMINO A APODACA,710.0,A,,,,,COLONIA,CONSTITUYENTES DE QUERETARO 5 TO SECTOR,,,,66490.0,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1252,1,,,,Fijo,25.71625501,-100.26331362,2024-11,4
11440482,19048462112002291000000000U5,TIENDA DILAN,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,URUGUAY,CALLE,CUATLICUE,CALLE,ITALIA,CALLE,HONDURAS,0.0,SN,,,,,COLONIA,LA FAMA 3,,,,66118.0,19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1331,21,,,,Fijo,25.68673923,-100.42252047,2024-11,7
9679685,19039462112012351000000000U4,TIENDA DON CHUY,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PRESIDENTES,CALLE,COAHUILA,ANDADOR,NINGUNO,CALLE,CARLOS OSUNA,0.0,SN,,,,,COLONIA,INDEPENDENCIA,,,,64720.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,363A,41,8180940391.0,,,Fijo,25.65092603,-100.31140274,2024-11,2
8262399,19017462112000261000000000U5,TIENDA DOÑA CHELO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NINGUNO,CALLE,SAN PABLO DE LABRADORES,CALLE,PEDREGAL,OTRO(ESPECIFIQUE),NINGUNO,0.0,SN,,,0.0,,COLONIA,LABRADOREA,,,,67850.0,19,Nuevo León,17,Galeana,1,Galeana                                                                                                       ,141A,33,,,,Fijo,24.82782707,-100.07209707,2019-11,2
11595735,19039462112012831000000000U5,TIENDA DOÑA ERMINIA,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,INDEPENDENCIA,,,,64720.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4638,45,,,,Fijo,25.65555493,-100.32967709,2024-11,0
9529643,19021462112003191000000000U3,TIENDA DOÑA SOFI,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,DATIL,CALLE,RIO PESQUERIA,CALLE,EMILIO GAMBOA,CALLE,FERNANDO AMILPA,328.0,A,,,,,COLONIA,FERNANDO AMILPA,,,,66052.0,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1111,10,,,,Fijo,25.80452487,-100.26996894,2024-11,2
11600455,19031462112004041000000000U8,TIENDA EL CONCE,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,SENDERO PLATON,CALLE,SENDERO PLATON,CALLE,SENDERO PLATON,CALLE,SENDERO PLATON,302.0,A,,,,,FRACCIONAMIENTO,ZIRANDARO,,,,67275.0,19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,0016,3,8120013172.0,,,Fijo,25.64155241,-100.12947237,2024-11,0
10762341,19008462112000071000000000U7,TIENDA EL PROFE,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PROFESOR BRIGIDO VILLARREAL,CALLE,MIGUEL HIDALGO,CALLE,ZUAZUA,CALLE,INGENIERO MANUEL SERNA,0.0,SN,,,,,COLONIA,ZONA CENTRO,,,,65150.0,19,Nuevo León,8,Bustamante,1,Bustamante                                                                                                    ,0094,23,,,,Fijo,26.53070582,-100.50119284,2024-11,0
2940005,19044462112000511000000000U7,TIENDA EL SEMBRADOR,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PORFIRIO DIAZ,CALLE,TERCERA AVENIDA,CALLE,SEGUNDA AVENIDA,CALLE,UNION,208.0,,,,0.0,,COLONIA,MARIA LUISA,,,,65240.0,19,Nuevo León,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo                                                                                        ,0461,24,,,,Fijo,26.51780162,-100.17689372,2014-12,0
9738084,19025462112001141000000000U1,TIENDA ESCANDON,,462112,Comercio al por menor en minisupers,0 a 5 personas,CIRCUITO,CEDRO MACHO,PEATONAL,NINGUNO,PEATONAL,NINGUNO,CIRCUITO,CEDRO MACHO,350.0,,,,,,COLONIA,PASEOS DEL ROBLE,,,,65550.0,19,Nuevo León,25,General Zuazua,134,Paseos del Roble                                                                                              ,0201,6,8113496038.0,,,Fijo,25.90498891,-100.19329201,2024-11,6
2953427,19021722515000131000000000U1,TIENDA ESCOLAR ESC. PRIM. ADOLFO LOPEZ MATEOS TURNO MATUTINO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,GENERAL VICENTE GUERRERO,CALLE,LA CAÑADA,CALLE,LA HACIENDA,CALLE,LA ACEQUIA,0.0,SN,,,0.0,,COLONIA,EX HACIENDA EL CANADA,,,,66054.0,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,0289,34,,,,Fijo,25.77938112,-100.29658262,2014-12,4
10482823,19018462112005581000000000U9,TIENDA JIMENEZ,,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CIMA,CALLE,VALENCIA,CALLE,PALENCIA,CALLE,TOLEDO,330.0,B,,,,,COLONIA,MINAS,,,,66026.0,19,Nuevo León,18,García,25,Valle de Lincoln                                                                                              ,1648,26,8120149161.0,,,Fijo,25.80436929,-100.48501206,2024-11,3
10581200,19025462112000891000000000U2,TIENDA LA PALOMA,,462112,Comercio al por menor en minisupers,0 a 5 personas,CIRCUITO,ENCINO BLANCO,AVENIDA,PASEOS DEL ENCINO,CIRCUITO,ENCINO BLANCO,AVENIDA,PASEOS DEL ENCINO,467.0,,,,,,FRACCIONAMIENTO,PASEOS DEL ROBLE,,,,65550.0,19,Nuevo León,25,General Zuazua,134,Paseos del Roble                                                                                              ,0201,41,8115903959.0,,,Fijo,25.90539275,-100.1955319,2024-11,6
10562514,19012462112000811000000000U8,TIENDA LOBO,,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,CORAL,CALLE,TURQUESA,CALLE,SELENITA,CALLE,CORAL,107.0,,,,,,SECTOR,JADE,,,,65550.0,19,Nuevo León,12,Ciénega de Flores,228,Héroes de Monterrey                                                                                           ,0294,26,8251002451.0,,,Fijo,25.94340009,-100.20237852,2024-11,1
6852036,19031462112001914001008128S9,TIENDA MERCADIA ARCADIA,MAS BODEGA Y LOGISTICA SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ARCADIA,CALLE,CÍCLOPE,CIRCUITO,CALACANTE,OTRO(ESPECIFIQUE),NINGUNO,0.0,SN,,,,,COLONIA,ARCADIA,,,,67250.0,19,Nuevo León,31,Juárez,45,Jardines de la Silla (Jardines)                                                                               ,1635,42,,TIENDAVIRTUAL@MASBODEGA.COM,WWW.MASBODEGA.MX,Fijo,25.61171921,-100.1822149,2018-11,4
6850690,19031462112001864001008128S6,TIENDA MERCADIA COMETA,MAS BODEGA Y LOGISTICA SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,VÍA LUMINOSA,CALLE,GAMA,CALLE,ASTEROIDES,CALLE,GALATEA,0.0,SN,,,,,COLONIA,LOS COMETAS,,,,67280.0,19,Nuevo León,31,Juárez,313,Arboledas de San Roque                                                                                        ,1300,23,,TIENDAVIRTUAL@MASBODEGA.COM,WWW.MASBODEGA.MX,Fijo,25.60912599,-100.15203347,2018-11,6
2954602,19018461110006502012008128S9,TIENDA MERCADIA CORTIJO,MAS BODEGA Y LOGISTICA SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AVENIDA DE LA HACIENDA,CALLE,CONQUISTA,AVENIDA,LA ENCOMIENDA,CALLE,LOS ARCOS,201.0,,,,,,COLONIA,VALLE DE LINCOLN SECTOR SAN JOSE,,,,66000.0,19,Nuevo León,18,García,25,Valle de Lincoln                                                                                              ,1046,6,,TIENDAVIRTUAL@MASBODEGA.COM,WWW.MASBODEGA.MX,Fijo,25.79716774,-100.46477609,2014-12,4
6851092,19031462112001884001008128S4,TIENDA MERCADIA DEL PARQUE,MAS BODEGA Y LOGISTICA SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,CALLE DEL PARQUE,CALLE,TAMARINDO,AVENIDA,FLOR DE LOTO,CALLE,PALMERA,0.0,SN,,,,,COLONIA,MIRADOR DEL PARQUE,,,,67254.0,19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,157A,5,,TIENDAVIRTUAL@MASBODEGA.COM,WWW.MASBODEGA.MX,Fijo,25.64932485,-100.07854248,2018-11,2
6235554,19018462112000241002008128S5,TIENDA MERCADIA GRANADA,MAS BODEGA Y LOGISTICA SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,VILLA RIOJA,CALLE,VILLA MADRID,CALLE,VILLA GRANADA,CALLE,VILLA GERONA,221.0,,,,,,COLONIA,VILLA AZUL,,,,66000.0,19,Nuevo León,18,García,1,García                                                                                                        ,0866,20,,TIENDAVIRTUAL@MASBODEGA.COM,WWW.MASBODEGA.MX,Fijo,25.82142048,-100.61439828,2014-12,2
6851093,19018462112001444001008128S4,TIENDA MERCADIA HEROES DE CAPELLANIA,MAS BODEGA Y LOGISTICA SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,PASEO DE LOS LEONES,CALLE,LAGO GINEBRA,CALLE,NINGUNO,CALLE,RÍO NILO,0.0,SN,,,,,COLONIA,HROES DE CAPELLAN?A SECTOR LAGOS,,,,67275.0,19,Nuevo León,18,García,1,García                                                                                                        ,1173,8,,TIENDAVIRTUAL@MASBODEGA.COM,WWW.MASBODEGA.MX,Fijo,25.79123557,-100.55673752,2018-11,5
